work_id,title,year_n,cites,decision,proposed_layer,contextual_sublabel,quality,quality_reason,is_ultra,is_emergent,max_io,in_deg,out_deg,citation_role,graph_status,venue,authors
work_d90ae797458f67e7,VesiclePy: A machine learning vesicle analysis toolbox for volume electron microscopy,2025.0,1,core_relevant,core,,pass,connected_core,False,False,3.0,0.0,3.0,only_out,integrated,bioRxiv,Jason K. Adhinarta; Yutian Fan; Adam Gohain; Michael Lin; Paige Nurkin; Richard Ren; Micaela Roth; Shulin Zhang; Ayal Yakobe; Rafael Yuste; D. Wei
work_e76e6d50da9f6a6c,A complex network-based approach to detect and investigate connectome motifs in the larval Drosophila,2025.0,1,core_relevant,core,,pass,connected_core,False,False,3.0,0.0,3.0,only_out,integrated,Comput. Biol. Medicine,Enrico Corradini; Federica Parlapiano; Arianna Ronci; Giorgio Terracina; Domenico Ursino
work_fa17b5d996649a23,An entropic measure of diverse specialization highlights multifunctional neurons in annotated connectomes,2025.0,1,core_relevant,core,,pass,connected_core,False,False,11.0,0.0,11.0,only_out,integrated,bioRxiv,Sung Soo Moon; Lidia Ripoll-Sánchez; P. Vértes; WR Schafer; S. Ahnert
work_43de2b21d37088ef,A Computational Perspective on the No-Strong-Loops Principle in Brain Networks,2026.0,1,core_relevant,core,,pass,connected_core,False,False,4.0,0.0,4.0,only_out,integrated,bioRxiv,Fatemeh Hadaeghi; Kayson Fakhar; Moein Khajehnejad; Claus C. Hilgetag
work_6c78664b0abdcff2,A multi-resolution imaging and analysis pipeline for comparative circuit reconstruction in insects,2026.0,1,core_relevant,core,,pass,connected_core,False,False,17.0,1.0,17.0,broker,integrated,bioRxiv,Valentin Gillet; M. E. Sayre; Griffin Badalamente; N. Schieber; Kevin Tedore; Jan Funke; Stanley Heinze
work_9c703df2a489f7a3,Centralized brain networks controlling antennal grooming coordination,2026.0,1,core_relevant,core,,pass,connected_core,False,False,8.0,0.0,8.0,only_out,integrated,Nature Communications,P. G. Özdil; Jonathan Arreguit; Clara Scherrer; Femke Hurtak; A. Ijspeert; Pavan Ramdya
work_aba24ab36d2c1f77,Hierarchical Community Structure of the Adult Drosophila Connectome Reveals Conserved Circuit Archetypes,2026.0,1,core_relevant,core,,pass,connected_core,False,False,17.0,0.0,17.0,only_out,integrated,bioRxiv,R. Betzel; Osmar Del Rio; Nathan Labora; Sophie Dvali; Bart Larsen; Christopher W. Lynn; B. Mišić; Linden Parkes; Olaf Sporns; B. Tervo-Clemmens; M. G. Puxeddu; Caio Seguin
work_adb2c7010353e31e,"Harnessing cortical geometry, wiring, and function as inductive biases for recurrent neural networks",2026.0,1,core_relevant,core,,pass,connected_core,False,False,10.0,0.0,10.0,only_out,integrated,arXiv.org,M. Shakiba; Rana Rokni; Mohammadreza Mohammadi; Nima Dehghani
work_b0fa465ba40b7ebd,A quantitative census of millions of postsynaptic structures in a large electron microscopy volume of mouse visual cortex,2026.0,1,core_relevant,core,,pass,connected_core,False,False,10.0,0.0,10.0,only_out,integrated,bioRxiv,B. Pedigo; B. Danskin; Rachael Swanstrom; Erika Neace; S. Dorkenwald; NM da Costa; CM Schneider-Mizell; F. Collman
work_c3138ffe0202a49e,Neuron Segment Connectivity Prediction With Multimodal Features for Connectomics,2026.0,1,core_relevant,core,,pass,connected_core,False,False,8.0,0.0,8.0,only_out,integrated,IEEE Transactions on Medical Imaging,Qihua Chen; Xuejin Chen; Chenxuan Wang; Zhiwei Xiong; Feng Wu
work_f42de55cd8a25f9f,Connectome-seq: high-throughput mapping of neuronal connectivity at single-synapse resolution via barcode sequencing.,2026.0,1,core_relevant,core,,pass,connected_core,False,False,6.0,0.0,6.0,only_out,integrated,Nature Methods,Danping Chen; Alina Isakova; Zhou Wan; M. Wagner; Yunming Wu; B. Zhao
work_252fbf1a961aaf60,Efficient Search for Circuit Structure by ‘Smooth-Index’ Matrix-Reordering,2023.0,0,core_relevant,core,,pass,connected_core,False,False,7.0,0.0,7.0,only_out,integrated,bioRxiv,Alexander Borst; Winfried Denk
work_6c667e4590ab2a67,Converting Biological Neural Networks to DAGs: Evaluation of Customized Algorithms on C. Elegans,2023.0,0,core_relevant,core,,pass,connected_core,False,False,3.0,0.0,3.0,only_out,integrated,2023 IEEE MIT Undergraduate Research Technology Conference (URTC),Benjamin Li
work_4d00298c33d3d45c,Recurrent connections enable point attractor dynamics and dimensionality reduction in a connectome-constrained model of the insect learning center,2024.0,0,core_relevant,core,,pass,connected_core,False,False,6.0,0.0,6.0,only_out,integrated,bioRxiv,Justin Joyce; Raphael Norman-Tenazas; Patricia K. Rivlin; Grace M. Hwang; Isaac Western; Kechen Zhang; William Gray-Roncal; Brian S. Robinson
work_1d7b3131ed780fc1,Measuring the functional complexity of nanoscale connectomes: polarity matters,2025.0,0,core_relevant,core,,pass,connected_core,False,False,9.0,0.0,9.0,only_out,integrated,bioRxiv,Qingyang Wang; Nadine Randel; Yijie Yin; Cameron Shand; A. Strange; Michael Winding; Albert Cardona; Marta Zlatic; J. Vogelstein; Carey E. Priebe
work_212bf25a53f211bd,Polyadic synapses introduce unique wiring architectures in T5 cells of Drosophila,2025.0,0,core_relevant,core,,pass,connected_core,False,False,3.0,0.0,3.0,only_out,integrated,bioRxiv,Eleni Samara; Alexander Borst
work_249e338ceaff8555,Predicting Neural Activity from Connectome Embedding Spaces,2025.0,0,core_relevant,core,,pass,connected_core,False,False,7.0,0.0,7.0,only_out,integrated,bioRxiv,Zihan Zhang; Huanqiu Zhang; S. Mihalas
work_2f671ade1d1c2e2c,Sexually-dimorphic neurons in the Drosophila whole-brain connectome,2025.0,0,core_relevant,core,,pass,connected_core,False,False,12.0,0.0,12.0,only_out,integrated,Research Square,David S. Deutsch; Arie Matsliah; Kaiyu Wang; S. Dorkenwald; Arpita Mondal; Austin T Burke; James Hebditch; Jay Gager; Szi-chieh Yu; A. Sterling; Claire E. McKellar; Philipp Schlegel; Stephan Gerhard; Gabriella R. Sterne; Marta Costa; K. Eichler; Yijie Yin; G. Jefferis; B. Dickson; H. S. Seung; M. Murthy
work_2fe794228645ab5f,Emergence of clustered synapses during the development of a nervous system,2025.0,0,core_relevant,core,,pass,connected_core,False,False,8.0,0.0,8.0,only_out,integrated,bioRxiv,Yuval Balshayi; E. Bokman; Alon Zaslaver
work_5abec42a57c2d02e,Probing circuit mechanisms of feature selectivity in mouse visual cortex through synaptic-resolution connectomics,2025.0,0,core_relevant,core,,pass,connected_core,False,False,11.0,0.0,11.0,only_out,integrated,bioRxiv,Victor Buendía; Jacopo Biggiogera; A. Sanzeni
work_a8f8c04de8f90a09,MACS: Multi Domain Adaptation Enables Accurate Connectomics Segmentation,2025.0,0,core_relevant,core,,pass,connected_core,False,False,7.0,0.0,7.0,only_out,integrated,bioRxiv,Abrar Rahman Abir; Anik Saha; Md. Shamsuzzoha Bayzid
work_b00454c3eed4e13f,Optimization of connectome weights for a neural network model generating both forward and backward locomotion in C. elegans,2025.0,0,core_relevant,core,,pass,connected_core,False,False,10.0,0.0,10.0,only_out,integrated,bioRxiv,Tae-Song Chung; Sangyeol Kim
work_c23677e9a896aab1,SynAnno: Interactive Guided Proofreading of Synaptic Annotations,2025.0,0,core_relevant,core,,pass,connected_core,False,False,21.0,0.0,21.0,only_out,integrated,bioRxiv,Leander Lauenburg; J. Troidl; Adam Gohain; Zudi Lin; Hanspeter Pfister; D. Wei
work_c422469eca54b052,Towards 1000-fold Electron Microscopy Image Compression for Connectomics via VQ-VAE with Transformer Prior,2025.0,0,core_relevant,core,,pass,connected_core,False,False,4.0,0.0,4.0,only_out,integrated,arXiv.org,Fuming Yang; Yicong Li; Hanspeter Pfister; J. Lichtman; Y. Meirovitch
work_cca2544e722815fe,MExConn: A Mechanistically Interpretable Multi-Expert Framework for Multi-Organelle Segmentation in Connectomics,2025.0,0,core_relevant,core,,pass,connected_core,False,False,5.0,0.0,5.0,only_out,integrated,bioRxiv,Abrar Rahman Abir; Anik Saha; Shashata Sawmya; Thomas Athey; N. Shavit; Md. Shamsuzzoha Bayzid
work_ce03d570e1504336,NeuroADDA: Active Discriminative Domain Adaptation in Connectomic,2025.0,0,core_relevant,core,,pass,connected_core,False,False,6.0,0.0,6.0,only_out,integrated,arXiv.org,Shashata Sawmya; Thomas Athey; Gwyneth Liu; N. Shavit
work_e7eced2fd69b5614,A connectomics-driven analysis reveals novel characterization of border regions in mouse visual cortex,2025.0,0,core_relevant,core,,pass,connected_core,False,False,5.0,0.0,5.0,only_out,integrated,bioRxiv,Neehal Tumma; Linghao Kong; Shashata Sawmya; Tony T. Wang; N. Shavit
work_f547350e8b5ab482,Hunger Recruits a Parallel Circuit Encoding Alcohol Reward,2025.0,0,core_relevant,core,,pass,connected_core,False,False,4.0,0.0,4.0,only_out,integrated,bioRxiv,Kavin M. Nuñez; L. Sherer; A. Walley; Sarah Salamon; Vivian Chan; Mustafa Talay; G. Barnea; K. Kaun
work_118a0b13d2e80966,ConnectomeBench2: A Unified Benchmark for Automated Connectomic Proofreading,2026.0,0,core_relevant,core,,pass,connected_core,False,False,23.0,0.0,23.0,only_out,integrated,arXiv.org,Jeff B. Brown; Tim Farkas; Gleb Razgar; Edward S. Boyden
work_1870559fa982c641,Connectomic analysis reveals the axial circuit for self-righting posture control in Drosophila,2026.0,0,core_relevant,core,,pass,connected_core,False,False,3.0,0.0,3.0,only_out,integrated,bioRxiv,J. Picao-Osorio; W. Roseby; C.E. Hancock; A. Cardona; C. Alonso
work_195db71f4514fb42,Topological Origin of the Diversity of Timescales in Recurrent Neural Circuits,2026.0,0,core_relevant,core,,pass,connected_core,False,False,5.0,0.0,5.0,only_out,integrated,,Marco Zenari; L. Taffarello; Luca Mazzucato; A. Maritan; S. Suweis
work_2aa86c956dc4b3e6,A comprehensive mechanosensory connectome reveals a somatotopically organized neural circuit architecture controlling stimulus-aimed grooming of the Drosophila head,2026.0,0,core_relevant,core,,pass,connected_core,False,False,11.0,0.0,11.0,only_out,integrated,eLife,Steven A. Calle-Schuler; Alexis Santana-Cruz; Lucia Kmecova; Stefanie Hampel; A. Seeds
work_2f0f73920e21ef45,Mitotic lineage adds predictive information beyond cell type in the C. elegans connectome,2026.0,0,core_relevant,core,,pass,connected_core,False,False,4.0,0.0,4.0,only_out,integrated,bioRxiv,Jordan K. Matelsky; Brock Andrew Wester; K. Kording
work_32511d828fc70ade,Connectome-scale self-supervised representation learning reveals neuronal organization beyond canonical labels,2026.0,0,core_relevant,core,,pass,connected_core,False,False,10.0,0.0,10.0,only_out,integrated,bioRxiv,Te Shi; Yinda Chen; Chunxiuzi Liu; Ruobing Zhang
work_397f26a63b62d9c9,Eyewire II – A connectomic resource for resolving cell types and circuits of the mouse retina,2026.0,0,core_relevant,core,,pass,connected_core,False,False,15.0,0.0,15.0,only_out,integrated,bioRxiv,Sebastian Ströh; Simone Ebert; Julia Fadjukov; Jan Lause; Jonathan Oesterle; Katrin Franke; Ziwei Huang; R. Lu; Arie Matsliah; David Berson; Venus N. Sherathiya; Dominic Gonschorek; T. Schubert; Celia David; Marissa Sorek; A. Sterling; Nikitas Serafetinidis; J. Singer; Y. Tsukamoto; Hiromi Maeyama; N. Omi; Greg W Schwartz; Philipp Berens; H. S. Seung; Thomas Euler; The Eyewire; Iibdgc Consortium
work_3f9932d1eb0e6de5,Thermodynamic connectivity reveals functional specialization and multiplex organization of extrasynaptic signaling,2026.0,0,core_relevant,core,,pass,connected_core,False,False,12.0,0.0,12.0,only_out,integrated,,G. Sunil; Habib Benali; El-kaioum M. Moutuou
work_4236ab9af81677cb,Weight distributions in the fruit-fly and the mouse connectomes,2026.0,0,core_relevant,core,,pass,connected_core,False,False,7.0,0.0,7.0,only_out,integrated,bioRxiv,M. Cirunay; Istv'an Papp; Géza Ódor
work_42ac0b1d50535d45,Signed motif analysis of the Caenorhabditis elegans neuronal network reveals positive feedforward and negative feedback loops,2026.0,0,core_relevant,core,,pass,connected_core,False,False,21.0,0.0,21.0,only_out,integrated,bioRxiv,Gábor Szilágyi; A. Gulyás; Zsolt Vassy; Peter Csermely; B. Fenyves
work_49cdb39886a56ede,Developmental patterns of the C. elegans neural circuits using community detection.,2026.0,0,core_relevant,core,,pass,connected_core,False,False,6.0,0.0,6.0,only_out,integrated,Neuroscience,Xuebin Wang; Ruixue Qin; Guiyuan Shi; Lirong Zheng; He Liu
work_4c544b6c1513bcca,Connectome analysis reveals brainwide visual processing in Drosophila,2026.0,0,core_relevant,core,,pass,connected_core,False,False,18.0,0.0,18.0,only_out,integrated,bioRxiv,Sung Yong Kim; Anmo J Kim
work_50997c68f9311844,Hippocampal CA3 connectomics reveals a gradient of mossy fiber inputs and selective feedforward inhibition onto pyramidal cells.,2026.0,0,core_relevant,core,,pass,connected_core,False,False,10.0,0.0,10.0,only_out,integrated,Nature Neuroscience,Zhihao Zheng; Changjoon Park; Eric W. Hammerschmith; R. Lu; Szi-chieh Yu; Marissa Sorek; B. Silverman; C. Jordan; A. Sterling; W. Silversmith; Philipp Schlegel; G. Jefferis; F. Collman; H. S. Seung; David W. Tank
work_535320495abd46fc,"Deep conservation of head direction circuits in bees, ants and flies",2026.0,0,core_relevant,core,,pass,connected_core,False,False,4.0,0.0,4.0,only_out,integrated,bioRxiv,M. E. Sayre; Valentin Gillet; Nils Ceberg; Griffin Badalamente; Atticus Pinzon-Rodriguez; Nina Griggs; L. Capdevila; Ruairí J. V. Roberts; Ebba Sundberg Gunnarsson; Felicia Szadaj; Saroja Ellendula; Anna Honkanen; Ajay Narendra; Stanley Heinze
work_5424739399820eb4,Peripheral anatomy and central connectivity of proprioceptive sensory neurons in the Drosophila wing,2026.0,0,core_relevant,core,,pass,connected_core,False,False,11.0,0.0,11.0,only_out,integrated,eLife,Ellen Lesser; Anthony J. Moussa; John C. Tuthill
work_5fab3e4a6f687f3d,Developmental Continuity of Brain Network Core Organization in C. elegans,2026.0,0,core_relevant,core,,pass,connected_core,False,False,12.0,0.0,12.0,only_out,integrated,bioRxiv,P. Yadav; Aradhana Singh
work_600f533bc97ab74c,Convergence-divergence circuits for multimodal integration of innate and learned opponent valences,2026.0,0,core_relevant,core,,pass,connected_core,False,False,15.0,0.0,15.0,only_out,integrated,Frontiers in Systems Neuroscience,Wenjing Wang; Yaokai Yang; Qiong Liu; Yunming Gao; Qiantao Lv; Kaiqi Zhang; Jing Ning; Yi Sun
work_671e972c0bf9c3e6,Scalable Comparative Connectomics: Interpretable Machine Learning Reveals Evolutionary Signatures and Reconstruction Artifacts,2026.0,0,core_relevant,core,,pass,connected_core,False,False,5.0,0.0,5.0,only_out,integrated,International Conference on Bioinformatics & Computational Biology,Sebastien Kawada
work_69a73378c605c293,Geometric developmental principles for the emergence of brain-like weighted and directed neuronal networks,2026.0,0,core_relevant,core,,pass,connected_core,False,False,11.0,0.0,11.0,only_out,integrated,,A. Morales-Gregorio; A. Kurth; Karolína Korvasová
work_6f9a7974a1b12683,The Drosophila connectome reveals axo-axonic synapses on descending neurons,2026.0,0,core_relevant,core,,pass,connected_core,False,False,17.0,0.0,17.0,only_out,integrated,bioRxiv,Cesar Ceballos; Juan Lopez; Ty Roachford; Daniel Sánchez; Sabrina Jara; Kelli Robbins; Casey Spencer; Rodney Murphey; R. Pena
work_77733aed5786f1e1,Isotropic Reconstruction of Anisotropic vEM Volumes with ViT-Guided Diffusion,2026.0,0,core_relevant,core,,pass,connected_core,False,False,7.0,0.0,7.0,only_out,integrated,Electronics,Junchao Qiu; Guojia Wan; Zhengyun Zhou; Minghui Liao; Xiangdong Liu; Xinyuan Li; Bo Du
work_804f9d846f9416e6,State-Dependent Organization of Microscale Functional Circuitry in Visual Cortex,2026.0,0,core_relevant,core,,pass,connected_core,False,False,9.0,0.0,9.0,only_out,integrated,bioRxiv,Rahul Biswas; H. K. Senevirathne; Yujing Wang; Jiang Zhang; Soma Mukherjee; R. Abbasi-Asl
work_83589c03b0e33617,Comparative connectomics of parasite esophagus suggests evolutionary simplification of a nervous system,2026.0,0,core_relevant,core,,pass,connected_core,False,False,8.0,0.0,8.0,only_out,integrated,bioRxiv,Jaeyeong Han; Abby R. Thompson; Elisabeth A. Conklin; L. Varshney; Nathan E. Schroeder
work_87f5ebaf52106e04,"A frozen rate operator from the complete larval connectome: degree and weight govern the gross response, exact wiring governs input routing and mushroom-body modes",2026.0,0,core_relevant,core,,pass,connected_core,False,False,11.0,0.0,11.0,only_out,integrated,,S. Therianos
work_8ce856dac0188a93,Organizational principles governing synapse types in a whole-brain connectome,2026.0,0,core_relevant,core,,pass,connected_core,False,False,14.0,0.0,14.0,only_out,integrated,bioRxiv,A. Gross; Majd Farah; Subhajit Jana; S. Dorkenwald; D. Bock; David S. Deutsch
work_9be41e9459df8595,DevoTG: Temporal Graph Neural Networks for Modeling C. elegans Developmental Connectomics,2026.0,0,core_relevant,core,,pass,connected_core,False,False,4.0,0.0,4.0,only_out,integrated,arXiv.org,Jayadratha Gayen; Bradly Alicea
work_a77b316df3ecbc0e,DRIFT-EM enables direct wafer retrieval of ultrathin serial sections for large-volume electron microscopy,2026.0,0,core_relevant,core,,pass,connected_core,False,False,10.0,0.0,10.0,only_out,integrated,Cell Reports Methods,Nelson D. Medina; Joseph V Gogola; Kevin M. Boergens; Fuming Yang; Y. Meirovitch; J. Lichtman; Narayan Kasthuri; Gregg A. Wildenberg
work_b1b2f343a95bfb4c,Connectome quality converges predictably to reveal optimal stopping points during proofreading,2026.0,0,core_relevant,core,,pass,connected_core,False,False,7.0,0.0,7.0,only_out,integrated,bioRxiv,Hannah Martinez; Jordan K. Matelsky; Daniel Xenes; K. Merfeld; Cara J. Cavanaugh; Patricia K. Rivlin; Cody J. Smith; Brock Andrew Wester
work_b2e3ca8af45bd44a,Beyond Feedforward: Unveiling a Recurrent Core and Super-Hubs in the Drosophila Connectome,2026.0,0,core_relevant,core,,pass,connected_core,False,False,6.0,0.0,6.0,only_out,integrated,"2026 IEEE International Conference on Pattern Recognition, Machine Vision and Artificial Intelligence (PRMVAI)",Xiangrui Ma; Xi Chen; Yifei Zhang; Xiaoyu Zhang; Xin Lu
work_ba255a04a84e1e9c,Approaching a connectome of the human foveal retina,2026.0,0,core_relevant,core,,pass,connected_core,False,False,10.0,0.0,10.0,only_out,integrated,Proceedings of the National Academy of Sciences of the United States of America,Yeon Jin Kim; Orin Packer; T. Macrina; A. Pollreisz; Christine A. Curcio; Kisuk Lee; N. Kemnitz; Dodam Ih; Tri Nguyen; R. Lu; S. Popovych; Akhilesh Halageri; J. Bae; Joe Strout; Stephan Gerhard; Robert G. Smith; Paul R. Martin; U. Grünert; D. Dacey
work_bd22fb1f4a2ae2f2,Bilateral Neuron Pairs Share Redundant Network Roles Despite Incomplete Connection Symmetry in Caenorhabditis elegans,2026.0,0,core_relevant,core,,pass,connected_core,False,False,7.0,0.0,7.0,only_out,integrated,European Journal of Neuroscience,P. Kim; Youngjo Song; Jerald D. Kralik; Jaeseung Jeong
work_bdf6f3371610db4c,ConnectoFM: A Foundation Model for Learning the Language of the Connectome,2026.0,0,core_relevant,core,,pass,connected_core,False,False,28.0,0.0,28.0,only_out,integrated,bioRxiv,Abrar Rahman Abir; Anik Saha; Ruwad Naswan; Md. Shamsuzzoha Bayzid
work_c041abac1c482213,Beyond Agreement: Standardizing Crowdsourced Synapse Annotations through Proofreading in EM Connectomics,2026.0,0,core_relevant,core,,pass,connected_core,False,False,12.0,0.0,12.0,only_out,integrated,bioRxiv,Shi Yan Lee; Ana Correia; Nicolò Ceffa; Miranda Robbins; Daniel Franco-Barranco; Marta Zlatic; Albert Cardona; Samia Mohinta
work_c2ac2ce5d1b91e39,Representational geometry as a fidelity metric for connectome-constrained networks: evidence from the Drosophila visual system,2026.0,0,core_relevant,core,,pass,connected_core,False,False,4.0,0.0,4.0,only_out,integrated,bioRxiv,Michael G. Zhou; Jennifer O. Hasler
work_cf039181a3d3d12c,Spatial synaptic regularization stabilizes learning across biological and artificial neural networks,2026.0,0,core_relevant,core,,pass,connected_core,False,False,5.0,0.0,5.0,only_out,integrated,bioRxiv,Haoxing Zhu; Yinda Chen; Peng Zhao; Zhiwei Xiong; Hanchuan Peng; Feng Wu; Ruobing Zhang
work_d50bcdbcd8489d51,From homeostasis to credit assignment: a signed-XOR connectomic motif for local directional error signalling,2026.0,0,core_relevant,core,,pass,connected_core,False,False,6.0,0.0,6.0,only_out,integrated,bioRxiv,M. P. Fernández; Alejandro González Ríos; Lara Lloret Iglesias; J. M. de Lucas
work_e22e48c40029af5d,Hidden symmetries in network connectivity support ring attractor dynamics in the fly’s neural compass,2026.0,0,core_relevant,core,,pass,connected_core,False,False,5.0,0.0,5.0,only_out,integrated,bioRxiv,B. Hulse; P.B. Aneesh; S. Romani; V. Jayaraman; Ann M. Hermundstad
work_f7220e9a3d6d1732,FEABAS: A Stitching and Alignment Tool for Serial EM Data,2026.0,0,core_relevant,core,,pass,connected_core,False,False,11.0,0.0,11.0,only_out,integrated,bioRxiv,Yuelong Wu; J. Lichtman
work_452c63f080d3a726,Connectomics: The dense reconstruction of neuronal circuits using volume electron microscopy,2013.0,1,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Microscopy and Microanalysis,M. Helmstaedter
work_308f5478abdb4fa4,Two-sample Hypothesis Testing for Random Dot Product Graphs via Adjacency Spectral Embedding,2014.0,1,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,,Minh Tang; A. Athreya; D. Sussman; V. Lyzinski; C. Priebe
work_8e8573ac5d1bbfd7,Common Connectome Constraints: From C. elegans and Drosophila to Homo sapiens,2014.0,1,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,,Marcus Kaiser
work_740d0cb24a85d1c1,Optimization Algorithms in Reconstructions of Neuron Morphology: An Overview,2019.0,1,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,"2019 International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)",Chao Liu; Nenggan Zheng; Ting Zhao
work_ba33cffaec20fe30,Dopamine neuron synaptic connectivity defines physiological striatal domains,2020.0,1,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,bioRxiv,N. Chuhma; Soo Jung Oh; S. Rayport
work_dbf620e436498336,Mesoscopic architecture enhances communication across the macaque connectome revealing structure-function correspondence in the brain.,2020.0,1,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,Physical Review E,Anand Pathak; Shakti N. Menon; S. Sinha
work_b01bce564ce2e416,X-ray microscopy for neural circuit reconstruction,2009.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,,Haruo Mizutani; Yoshihiro Takeda; Atsushi Momose; Akihisa Takeuchi; Toshihisa Takagi
work_ca8ca78f7057ee3b,Modelling human connectome development: precursors to neural circuits,2011.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,BMC Neuroscience,Sreedevi Varier; Marcus Kaiser
work_6a4062cfbeae56d4,Investigating dynamical properties of the Caenorhabditis elegans connectome through full-network simulations,2013.0,0,core_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,BMC Neuroscience,James Kunert; Eli Shlizerman; J. Kutz
work_f3534e571d79cff0,Self-organization of microcircuits in networks of neurons with plastic synapses,2014.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,,G. Ocker; Ashok Litwin-Kumar; B. Doiron
work_381cfb0ab7dee493,The connectome of rostral ventrolateral medulla C1 neurons,2016.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,The FASEB Journal,Sheng Le; Bowen Dempsey; Anita J. Turner; Andrew Allen; A. Goodchild; S. McMullan
work_53a975ca4457a801,Insulin-like Growth Factor 1 for Healthy Spines and Healthy Minds?,2016.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Biological Psychiatry,Sandhya Chandrasekaran; S. Akbarian
work_6bef1584a99628b5,A Multicore Path to Connectomics-on-Demand,2016.0,0,adjacent_relevant,drop,bridge,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,ACM Symposium on Parallelism in Algorithms and Architectures,N. Shavit
work_638e126362e1417b,A descending pathway through electrical coupling facilitates undulatory wave propagation in C. elegans,2017.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,,Tianqi Xu; Jing Huo; Shuai Shao; Michelle D. Po; T. Kawano; Yangning Lu; Min Wu; Mei Zhen; Quan Wen
work_d1b5cbfd0840a3bb,Optogenetic Mapping of Synaptic Connections in Mouse Brain Slices to Definethe Functional Connectome of Identified Neuronal Populations.,2017.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Bio-protocol,S. Mingote; N. Chuhma; S. Rayport
work_a5f954f4563fcfc9,Flexible Learning-Free Segmentation and Reconstruction for Sparse Neuronal Circuit Tracing,2018.0,0,core_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,bioRxiv,A. Shahbazi; Jeffery Kinnison; Rafael Vescovi; Ming Du; Robert Hill; Maximilian Jösch; Marc M. Takeno; Hongkui Zeng; N. D. da Costa; J. Grutzendler; N. Kasthuri; W. Scheirer
work_e2cbde329dc5c463,A Review of Network Inference Techniques for Neural Activation Time Series,2018.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,arXiv.org,G. Panagopoulos
work_4a882767161927d6,Author response: Accelerated redevelopment of vocal skills is preceded by lasting reorganization of the song motor circuitry,2019.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,,M. Vellema; Mariana Diales Rocha; Sabrina Bascones; S. Zsebők; Jes Dreier; S. Leitner; A. Van der Linden; Jonathan Brewer; M. Gahr
work_55afa73b6c08e935,Ultrastructural Changes in Brain Stem Pathways in a Patient with Ataxia Associated with SPG7 Mutations (P1.8-006),2019.0,0,adjacent_relevant,drop,translation,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Neurology,J. Ringman; Yuchuan Qiao; Yonggang Shi
work_6d9c40189ef26091,Using MicroCT to evaluate stain penetration and establish fiducial marks for high throughput electron microscopy.,2019.0,0,core_relevant,drop,bridge,drop,old_uncited_unlinked,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Microscopy and Microanalysis,J. Buchanan; Marc M. Takeno; A. Bodor; D. Bumbarger; E. Froudarakis; J. Reimer; A. S. Tolias; R. Reid; N. D. da Costa
work_0f210c53d8261375,Multiscale comparative connectomics,2020.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,Imaging neuroscience,Vivek Gopalakrishnan; Jaewon Chung; Eric W. Bridgeford; B. Pedigo; Jesús Arroyo; Lucy Upchurch; G. Johnson; Nian Wang; Youngser Park; Carey E. Priebe; J. Vogelstein
work_4e304075a32337e8,Deep multilevel contextual networks for biomedical image segmentation,2020.0,0,adjacent_relevant,drop,complementary,drop,old_uncited_unlinked,False,False,,,,no_graph,no_graph,,Hao Chen; Q. Dou; Xiaojuan Qi; Jie-Zhi Cheng; P. Heng
