work_id,canonical_paper_id,source_group,year,venue,doi,title,publication_types,has_abstract,abstract_chars,record_type,is_research_paper,confidence,signal_count,evidence,title_rule,title_rule_type,title_rule_strength,title_match,publication_type_signal,publication_type_signal_type,publication_type_signal_strength,vetoed_publication_type_signals,research_publication_types,signals_conflict,watchlist_titles,review_queue,review_reasons
work_db445f9277b61642,f3fb8e8f4cd8552b7c7ed1c4951ef11567660611,unresolved,2023.0,bioRxiv,10.1101/2023.10.16.562598,Surface Generative Modelling of Neurodevelopmental Trajectories,,True,1170,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_db5006897fc18923,403acf766bcf489b2ad3cf964cbedeafc7fd5c2c,unresolved,2016.0,,,EC NEUROLOGY Mini Review Seizure Suppression Using Low-Frequency Stimulation to Connectomics: New Directions to Epilepsy Therapy,Review,False,0,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_db7575694236a1d7,e0e24641e7e385b667a5c4008f49e151273da7b7,core_audit,2025.0,Neural Information Processing Systems,10.48550/arxiv.2511.05542,ConnectomeBench: Can LLMs Proofread the Connectome?,JournalArticle,True,1569,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_db966a0bb6433a32,d63ace5de86275d8c1811abaf3084677a232bbc4,core_audit,2024.0,Nature Communications,10.1038/s41467-024-46651-8,Decomposing cortical activity through neuronal tracing connectome-eigenmodes in marmosets,JournalArticle,True,1460,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dba0d0b696c23844,0c6509b9f781b93a1374534f1ee7076368e932ea,core_audit,2020.0,bioRxiv,10.1371/journal.pcbi.1007974,Synaptic polarity and sign-balance prediction using gene expression data in the Caenorhabditis elegans chemical synapse neuronal connectome network,JournalArticle,True,2167,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dba760472aeb9207,99d4bcb1490024d1643126ae7e972144dfa93221,core_audit,2025.0,Translational Psychiatry,10.1038/s41398-025-03265-y,Over-integration of visual network in major depressive disorder and its association with gene expression profiles,JournalArticle,True,2237,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dbb180626b24dcbb,4f169fa8ad7632eb001c924af384071882fd065c,unresolved,2020.0,,10.1093/neuonc/noaa215.682,NIMG-69. PERSONALIZED CONNECTOMIC SIGNATURES: BRIDGING THE GAP BETWEEN NEURO-ONCOLOGY AND CONNECTOMICS,,True,2010,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dbbbdb49a3ef71f8,8dcde9fdbbf882c583e32b66a4a08bdfd6850321,core_audit,2026.0,Current Opinion in Neurobiology,10.1016/j.conb.2026.103175,Sexual dimorphism in the nervous system: Three principles from the nematode C. elegans,Review;JournalArticle,True,1082,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_dbd4531530e79a48,9bf6d6b973909ad1c3814ec04a1a2b86356fbf68,core_audit,2014.0,PLoS ONE,10.1371/journal.pone.0114503,"Motif-Role-Fingerprints: The Building-Blocks of Motifs, Clustering-Coefficients and Transitivities in Directed Networks",JournalArticle,True,1922,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dbf620e436498336,c040cb55162d8b7649be31440558759e033938ab,unresolved,2020.0,Physical Review E,10.1103/physreve.106.054304,Mesoscopic architecture enhances communication across the macaque connectome revealing structure-function correspondence in the brain.,JournalArticle,True,1681,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc1fa3cf89398ad0,f370256c251c91d62b27ccb018075c773b747e0f,core_audit,2023.0,Annals of Physics,10.1002/andp.202300090,Mean Field Theory of Self‐Organizing Memristive Connectomes,JournalArticle,True,1283,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc3a2d73b16c9fad,e953da51b76df62d737d52aaea5137a8a8572fca,unresolved,2026.0,Stroke,10.1161/strokeaha.126.055890,Neurotransmitter-Informed Connectome Approach to Language Impairment After Stroke.,JournalArticle,True,2657,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc3bb8105fafef02,46c875514312cb54206624aea0568598b8681d31,core_audit,2022.0,bioRxiv,10.1101/2022.03.02.482743,Connectomic analysis of the Drosophila lateral neuron clock cells reveals the synaptic basis of functional pacemaker classes,JournalArticle,True,1229,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc4993b941bc6e35,ecdb8391072425d1dd6c0ae6aa8222374d39212b,role_bridge,2019.0,Front. Comput. Sci.,10.3389/fcomp.2019.00006,Leveraging Domain Knowledge to Improve Microscopy Image Segmentation With Lifted Multicuts,JournalArticle,True,1326,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc614bd568d58573,6f8551966be4525673f683c8a3413feac7e370cd,unresolved,2023.0,bioRxiv,10.1109/ojemb.2023.3267726,Voxel-Wise Brain Graphs From Diffusion MRI: Intrinsic Eigenspace Dimensionality and Application to Functional MRI,JournalArticle,True,1548,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc636942ecf1da4b,65787804b7a103820ced9574f5aa36b72ef81d3b,core_audit,2021.0,Frontiers in Neuroanatomy,10.3389/fnana.2021.759816,Efficient and Accurate Synapse Detection With Selective Structured Illumination Microscopy on the Putative Regions of Interest of Ultrathin Serial Sections,,True,1416,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc6df81d99854aad,f2a34672b5805721313411f5e6a251f2a1b85578,unresolved,2021.0,Frontiers in Veterinary Science,10.3389/fvets.2021.657525,Three-Dimensional Imaging in Stem Cell-Based Researches,Review;JournalArticle,True,1078,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_dc860935fba49f51,5caf1b21055dfa139db2110b01c1abbab65559e7,unresolved,2026.0,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2026.3696154,A Variational Mean-Field Control Framework for Graph Representation Learning.,JournalArticle,True,1864,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dc918ce6cbcb96f1,400525b287d52e6d88d5c2fe50b8c56e7f2d30da,unresolved,2024.0,Communications Physics,10.1038/s42005-024-01748-w,Simulation-based Inference of Developmental EEG Maturation with the Spectral Graph Model,JournalArticle,True,1616,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dcd4de5eef9c2d99,e3b4be849e1193f34ae3e242c0cef5aac78fae14,core_audit,2024.0,,,Homogenized $\textit{C. elegans}$ Neural Activity and Connectivity Data,,True,1512,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dcd5c7ae915026ff,32e20ebb0c2e9477baa1efc599233da6fdc09a51,unresolved,2016.0,,,A Network Object Method to Uncover Hidden Disorder-Related Brain Connectome,,True,1001,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dcd88e990cc33de5,71caf34c5ba237cae75561db2ea359f10753c4e0,core_audit,2023.0,Frontiers in Neuroscience,10.3389/fnins.2023.1154769,Neural circuit regulation by identified modulatory projection neurons,Review;JournalArticle,True,1819,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_dcda28e31af5a736,c54ca8b701f255d8df9907f64c9c4ce2c44d33e8,role_bridge,2009.0,Comparative Biochemistry and Physiology - Part D:Genomics and Proteomics,10.1016/j.cbd.2008.12.004,Gene discovery from an ovary cDNA library of oriental river prawn Macrobrachium nipponense by ESTs annotation.,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dce2cb6c2af4800c,33a2e58f82c3c23f609b44432ea65344139be05d,unresolved,2023.0,Pain,10.1097/j.pain.0000000000003069,"Electrostimulation of the white matter of the posterior insula and medial operculum: perception of vibrations, heat, and pain.",JournalArticle;Review,True,1694,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_dcf30967b3ef3766,5ff26816051c1eeff37c79f0a293a7d67e7e93e1,role_bridge,2019.0,Laterality,10.1080/1357650x.2019.1606820,Neuroscience and education: Cerebral lateralization of networks and oscillations in dyslexia,JournalArticle,True,1154,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dcf87f54d1b8d2c9,bbb96f52f15c99b331b506e76462899005d382ee,unresolved,2018.0,Brain Stimulation,10.1016/j.brs.2018.10.004,Limits and reproducibility of resting-state functional MRI definition of DLPFC targets for neuromodulation,JournalArticle,True,2166,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dd1c2d9789476016,2d7d0e10a9c0e61632838c1d2b216548e0ed74b7,unresolved,2014.0,Nature Neuroscience,10.1038/nn.3718,Whole-genome analyses of whole-brain data: working within an expanded search space,Review;JournalArticle,True,1311,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_dd4a631420d19510,e24409325f42e39ed9e240735890bc8847132083,core_audit,2006.0,The Journal of comparative neurology,10.1002/cne.20804,Synaptic connectivity in the midget‐parvocellular pathway of primate central retina,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dd535adbc096d82f,be07721aa7705347040731ab4887f191b200b52d,core_audit,2025.0,bioRxiv,10.1101/2025.10.25.684569,The songbird basal ganglia connectome,JournalArticle,True,1749,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dd660fdf69e31563,1e5687d0418caff74aa076ca5f9be7810bd2b475,core_audit,2022.0,Advancement of science,10.1002/advs.202104906,Computational Inference of Synaptic Polarities in Neuronal Networks,JournalArticle,True,1373,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dd76a8b1649ed834,3556a198d9346b8ba33652bf702aed8b0254e2cc,unresolved,2020.0,medRxiv,10.1016/j.brs.2021.07.009,Evoking highly focal percepts in the fingertips through targeted stimulation of sulcal regions of the brain for sensory restoration,JournalArticle,True,1949,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dd76efe78afe7f10,5cc57c428611645d6d966aa64314d659d27882bb,core_audit,2015.0,PLoS Comput. Biol.,10.1371/journal.pcbi.1005055,Flow-Based Network Analysis of the Caenorhabditis elegans Connectome,JournalArticle,True,944,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dd7ca5b63c0a44b7,34be7c3d704f9f07eb5fc3e94a48710efba61f24,core_audit,2020.0,Pediatric Radiology,10.1007/s00247-020-04743-9,Connectome mapping with edge density imaging differentiates pediatric mild traumatic brain injury from typically developing controls: proof of concept,JournalArticle,True,2125,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dd9f9b6235cf2817,e7f5f3ce0ff7068c6b2286b2f5324e8c48ab96c5,unresolved,2022.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.1007/978-3-031-16431-6_22,Joint Graph Convolution for Analyzing Brain Structural and Functional Connectome,JournalArticle,True,1344,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dda2d8a551d5c252,f83b60074521f2e0f128118d5a8f5a488b734357,unresolved,2019.0,Current Opinion in Biotechnology,10.1016/j.copbio.2018.10.013,Reprogramming the brain with synthetic neurobiology.,Review;JournalArticle,True,624,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_ddc9a8efe8055ae9,3a8ffd754490f544270e4133692e28f27774f326,core_audit,2023.0,Brain : a journal of neurology,10.1093/brain/awad085,Thalamostriatal disconnection underpins long-term seizure freedom in frontal lobe epilepsy surgery,JournalArticle;Review,True,1857,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_ddf186ea0566da2f,3c7994a2acc079de67683e60e897eff77a472573,core_audit,2020.0,Function,10.1093/function/zqaa016,Physiology of Astroglial Excitability,JournalArticle;Review,True,1444,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_ddf7c8ffd5f4396b,499281f8e016cd81f8af84fdbe753444b48bb69e,core_audit,2014.0,eLife,10.7554/elife.02730,Neuronal connectome of a sensory-motor circuit for visual navigation,JournalArticle,True,1117,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_ddf9e040f87db575,10cd7525824b08d523ed2d81bd434b623473a748,unresolved,2012.0,Current Opinion in Neurobiology,10.1016/j.conb.2011.11.010,Computational Methods and Challenges for Large-Scale Circuit Mapping,Review;JournalArticle,True,1218,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_de11500574f51b28,e894024f1a02fcedfcc8d5dc09b20073cc244c10,unresolved,2017.0,Scientific Reports,10.1038/s41598-017-17886-x,Brain hubs in lesion models: Predicting functional network topology with lesion patterns in patients,JournalArticle,True,1080,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_de1e49d97a9a4436,eb57835feaebede894f18e19a50755ac6a0e0aaf,core_audit,2015.0,Journal of Neuroscience Methods,10.1016/j.jneumeth.2015.03.005,Efficient Semi-Automatic 3D Segmentation for Neuron Tracing in Electron Microscopy Images,JournalArticle,True,1586,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_de20638f0362eefe,1e6c294f46955ae2600e816853cb5218c0257cb2,role_bridge,2015.0,Computer graphics forum (Print),10.1111/cgf.12605,State‐of‐the‐Art in GPU‐Based Large‐Scale Volume Visualization,JournalArticle;Review,False,0,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_de425f9f9a13d477,6edc8ad558a5a29f11b15a7bf19c1b2bb9324032,unresolved,2019.0,Brain Structure and Function,10.1007/s00429-019-01893-x,Mapping the structural connectivity between the periaqueductal gray and the cerebellum in humans,JournalArticle,True,1270,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_de4d7cf37dfad297,f7ef9bed47c900e4874fa632d3c3b404c3d43a92,core_audit,2018.0,Frontiers in Neuroanatomy,10.3389/fnana.2018.00112,Multi-Beam Scanning Electron Microscopy for High-Throughput Imaging in Connectomics Research,Review;JournalArticle,True,1177,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_de58c22dcfdaa6ef,75d17110b19b42ff106e82212eca2e75db84dc3c,core_audit,2021.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2110274119,Hierarchical timescales in the neocortex: Mathematical mechanism and biological insights,JournalArticle,True,2327,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_de68efd39b87d510,97e2cda8700a2ed780b9c38630ab557cdaac4682,core_audit,2020.0,Physical Review Research,10.1103/physrevresearch.4.023255,Geometric framework to predict structure from function in neural networks,JournalArticle,True,1550,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_de69d8974ed67b3a,65bb8a762aaa0581e172b9b4239585317a4a1919,core_audit,2019.0,Tissue & Cell,10.1016/j.tice.2018.08.011,Serial block face scanning electron microscopy in cell biology: Applications and technology.,Review;JournalArticle,True,1047,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_de7e35ae38680eb1,651f5d363aeae8a9f06b7056ce74563be3319caf,unresolved,2025.0,International Conference on Learning Representations,10.48550/arxiv.2503.15902,On the Limits of Applying Graph Transformers for Brain Connectome Classification,JournalArticle,True,1016,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_de90f3f542a40fe0,bd9396a18e3babd80d108705e28f3c8e2a9ac61e,core_audit,2019.0,Physical Review E,10.1103/physreve.99.052414,Correlated states in balanced neuronal networks.,JournalArticle,True,1072,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dea18cb351ed1405,ab63eaea4d2f4861988849c607b61ca0cdf41393,unresolved,2022.0,Frontiers in Neuroscience,10.3389/fnins.2022.952322,Brain structural connectome in neonates with prenatal opioid exposure,JournalArticle,True,1909,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dea1f418d493fd53,7580dfef0da3297b9fcc3250576a1f1e9092c71d,unresolved,2010.0,BMC Neuroscience,10.1186/1471-2202-11-s1-p135,Interfacing neuroVIAS and NEST,Review,True,2768,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_dea4521ee619918d,c4621be5001b69ea9057f026bea8e64b73e5c078,core_audit,2021.0,arXiv.org,,PyTorch Connectomics: A Scalable and Flexible Segmentation Framework for EM Connectomics,JournalArticle;Review,True,1224,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_deaea9704cf7a23b,9fc333f214554596a38bbcb58e29e994a540d446,core_audit,2026.0,bioRxiv,10.64898/2026.06.16.732559,Directed Human Structural Connectome Reveals Hierarchical Organization and Shapes Large-Scale Brain Dynamics,,True,1553,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_debbc351f815dcdc,13a9cc28a0f2ccf3b681d893cac231dda03497db,core_audit,2011.0,Front. Neuroinform.,10.3389/fninf.2011.00005,Potential Synaptic Connectivity of Different Neurons onto Pyramidal Cells in a 3D Reconstruction of the Rat Hippocampus,JournalArticle,True,1947,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dedfaa6fd5caf213,1f6e1e34fa52bcbfd0211e0351c823d5b9bd5150,unresolved,2020.0,bioRxiv,10.1016/j.neuroimage.2020.117693,Modelling white matter in gyral blades as a continuous vector field,JournalArticle,True,1705,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_deee26f4cd8b5f8e,5d3158f4975d1ba476ec7f0715d1d862f7616c7d,unresolved,2017.0,Frontiers in Aging Neuroscience,10.3389/fnagi.2017.00361,Asymmetry of Hemispheric Network Topology Reveals Dissociable Processes between Functional and Structural Brain Connectome in Community-Living Elders,JournalArticle,True,1922,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_defa2a69fe777671,c3380aaf2b977fe835fcd10ea5355b1811f65c7b,core_audit,2018.0,,10.1101/485771,Volumetric reconstruction of main Caenorhabditis elegans neuropil at two different time points,,True,1498,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_defd046b1a631d9f,f93ad9bdf491c8d12323c6619d3b77d652e2d878,unresolved,2023.0,Scientific Reports,10.1038/s41598-023-37121-0,Structural connectome alterations in anxious dogs: a DTI-based study,JournalArticle,True,1461,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df03839f05b8383e,57512531f30bb7e48120d3efa682f0fbbf2db7a7,unresolved,2020.0,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,10.1109/embc44109.2020.9175596,"Pipeline comparisons of convolutional neural networks for structural connectomes: predicting sex across 3,152 participants",JournalArticle;Conference,True,1003,research_paper,True,high,0,research_publication_type:Conference,,,,,,,,,Conference,False,,False,
work_df04a73501872e4e,39f9088b5f6d77c0b849407d4706128a419f1ba5,core_audit,2023.0,eLife,10.7554/elife.77578,The cellular architecture of memory modules in Drosophila supports stochastic input integration,JournalArticle,True,1053,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df0e17331735c8e8,2b22a04ab7988e3e965f869e2d4d6947db4edecf,core_audit,2023.0,bioRxiv,10.1101/2022.12.09.519772,ViMO - Visual Analysis of Neuronal Connectivity Motifs,JournalArticle;Review,True,1976,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_df306d058308b052,c8537742abf98b63b563a366aa0541da1826f028,core_audit,2021.0,Journal of Neuroscience,10.1101/2021.04.20.440689,Taste Bud Connectome: Implications for Taste Information Processing,JournalArticle,True,2383,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df48e1069956b586,4a47ef58af874de6de1bc5ab61fa133faa7c3e80,core_audit,2024.0,Neuron,10.1016/j.neuron.2023.12.014,Mapping of Multiple Neurotransmitter Receptor Subtypes and Distinct Protein Complexes to the Connectome,JournalArticle,True,1140,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df5644a7384929c9,4321a1b07aac690efdbf31230921d6c5a0309522,unresolved,2024.0,bioRxiv,10.1101/2023.11.27.568799,Joint subject-identification and task-decoding from inferred functional brain graphs via a multi-task neural network,JournalArticle,True,1069,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df634905a7230317,e0bf29ef6ada0e3fd453702101e80f83aa00a4e4,core_audit,2021.0,Journal of Statistical Mechanics: Theory and Experiment,10.1088/1742-5468/ac7a26,Symmetry-driven network reconstruction through pseudobalanced coloring optimization,,True,1912,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df70476a0b6e27a1,23ac1acea849349a717414942862c88e3c160628,unresolved,2025.0,IEEE Transactions on Biomedical Engineering,10.1109/tbme.2025.3628058,Graph Slepian Framework for Guided Filtering With Application to Neuroimaging,JournalArticle,True,1611,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df832ed5ede103be,b391a73177787d41d312db8f5d866f0401316f36,unresolved,2021.0,Scientific Reports,10.1038/s41598-022-10949-8,An electroencephalography connectome predictive model of major depressive disorder severity,JournalArticle,True,1471,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df95b64f02ac23fb,508ed9f4c1cb12f857d41a25670333cac40ec52e,role_bridge,2021.0,,10.1017/9781108914062,"Computer Age Statistical Inference, Student Edition",,True,1069,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df9c875bb14e8241,d3aa8acbfa34abcdbdef8df25ca26086574d4885,unresolved,2017.0,Translational Psychiatry,10.1038/tp.2017.117,Topologically convergent and divergent functional connectivity patterns in unmedicated unipolar depression and bipolar disorder,JournalArticle,True,1930,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_df9f2e7ed264b771,d4921ae33e2978b3de8a99fc8ba256e45a4c4eec,unresolved,2026.0,bioRxiv,10.64898/2026.05.07.723547,Individual differences reveal distinct age and pubertal contributions to the refinement of the functional cortical hierarchy during adolescence,JournalArticle,True,1247,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dfa89c976b106fe5,945d41d3527e1efb001cb526e6f5798d9e9eac37,unresolved,2022.0,Frontiers in Human Neuroscience,10.3389/fnhum.2022.940842,From descriptive connectome to mechanistic connectome: Generative modeling in functional magnetic resonance imaging analysis,Review;JournalArticle,True,1237,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_dfca6bcdcc6ffa25,fe6d3742b346afdc266690c2cbcd75093fc686d6,unresolved,2026.0,bioRxiv,10.64898/2026.03.02.709138,LSD Relaxes Structural Constraints on Brain Dynamics: A Connectome Harmonic MEG Study,,True,1484,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dfd072777d5ddfbc,cb5ac4c88234fe48b48d776ac13944773c1ced45,unresolved,2025.0,Medical Image Anal.,10.1016/j.media.2025.103509,Interpretable modality-specific and interactive graph convolutional network on brain functional and structural connectomes,JournalArticle,True,2801,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dfe7acda4bbb1e1b,ab617c7a85b79e80b501825cf113965d274314f3,unresolved,2025.0,Neurology,10.1212/wnl.0000000000213629,Association of Cortical Atrophy Patterns With Clinical Phenotypes and Histopathological Findings in Patients With Rasmussen Syndrome,JournalArticle,True,2845,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dfec357d43d6ed5e,db9ad9c7455d9a4d25a519899784521b2b121ba0,core_audit,2020.0,Brain Science,10.3390/brainsci10050314,Massive Data Management and Sharing Module for Connectome Reconstruction,JournalArticle,True,1337,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dff04becf39cfdbf,c4383cae5c2d541492ed94b451631bc03ec9e583,unresolved,2017.0,bioRxiv,10.1101/188706,A High-Throughput Pipeline Identifies Robust Connectomes But Troublesome Variability,,True,2479,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_dff5bd4b96fcf67a,6bea6d9c8690cda83d85af7e3993ba869955967f,unresolved,2026.0,bioRxiv,10.64898/2026.05.05.723068,Gene Gradients Reveal Directed Structural Connectivity Across Species,JournalArticle,True,1328,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e00a7fb6feedbf91,d1e75d82a6bd959354121e5d3e759527914fca7f,role_bridge,2016.0,eLife,10.7554/elife.10566,A platform for brain-wide imaging and reconstruction of individual neurons,JournalArticle,True,873,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e00aa02a171f6969,1bf48f89f3187a53928b53f8e7c3564e148c1c6a,unresolved,2018.0,Frontiers in Neuroanatomy,10.3389/fnana.2018.00094,The Nomenclature of Human White Matter Association Pathways: Proposal for a Systematic Taxonomic Anatomical Classification,Review;JournalArticle,True,1867,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e0129a80e8df81ba,24d3b32ae41fd8e90de9f9ba031a2cfbdcd7f2d8,core_audit,2019.0,Methods in Cell Biology,10.1016/bs.mcb.2019.04.004,Serial-section electron microscopy using Automated Tape-Collecting Ultramicrotome (ATUM),JournalArticle,True,733,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e0152df41261fde9,cff4e5985c1a6d1aa423161f78ff9fb840c1b805,unresolved,2021.0,Brain Imaging and Behavior,10.1007/s11682-021-00521-9,Different effects of the DRD4 genotype on intrinsic brain network connectivity strength in drug-naïve children with ADHD and healthy controls,,True,1773,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e017d4cd36ac95be,832c430eb6213f2321c9105b7b4a650c11a07f67,unresolved,2026.0,Statistical Papers,10.1007/s00362-026-01867-2,Spatially adaptive neighborhood smoothing for directed sparse graphons,JournalArticle,True,1403,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e02195aae26256c9,423fe3041fbce1ef1711725e5747f8ad9713b2ed,core_audit,2023.0,Genetics,10.1093/genetics/iyac176,Synaptogenesis: unmasking molecular mechanisms using Caenorhabditis elegans.,JournalArticle;Review,True,725,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e0262b9bd70f1d77,e4f29816907d84ffcdfe02d556d45476d60d917b,core_audit,2022.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2207032119,In vivo extracellular recordings of thalamic and cortical visual responses reveal V1 connectivity rules,JournalArticle,True,801,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e02c9f3b20367d97,c327f311d528365771adad0254e9f289f23ec4cb,unresolved,2021.0,bioRxiv,10.1101/2021.11.20.469367,Assessment of temporal complexity in functional MRI between rest and task conditions,,True,1354,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e0314a9ff9b02748,c3731a37e3c745ef1b2ddd4010520755911adb3d,core_audit,2023.0,Journal of Comparative Physiology,10.1007/s00359-023-01616-y,Lineages to circuits: the developmental and evolutionary architecture of information channels into the central complex,Review;JournalArticle,True,1514,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e041f1f1b056645a,f55d9a77eb193d9e608abc4b122697998a3d700b,core_audit,2023.0,bioRxiv,10.1101/2023.10.20.563359,A Novel Semi-automated Proofreading and Mesh Error Detection Pipeline for Neuron Extension,,True,1144,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
