paper_id,title,abstract,year,venue,citation_count,doi,pmid,arxiv_id,publication_types,publication_date,url,fields_of_study,fields_of_study_provenance,authors,query_ids,query_axes,retrieval_channels,keep,scope_reasons,direct_scope_hits,resolution_hits,network_hits,qc_hits,infrastructure_hits,health_hits,people_development_hits,macroscale_hits,core_refs_cited,core_citers,core_direct_proximity,is_retained,is_core,bridge_origin,macroscale_flag,bridge_training_outreach,bridge_health,bridge_proofreading_annotation,bridge_infrastructure_methods,bridge_network_science,bridge_any,bridge_review_class
4a524b68db3e93c4249613a906bcdb0122c67241,Spatial gradients and multidimensional dynamics in a neural integrator circuit,"In a neural integrator, the variability and topographical organization of neuronal firing-rate persistence can provide information about the circuit's functional architecture. We used optical recording to measure the time constant of decay of persistent firing (persistence time) across a population of neurons comprising the larval zebrafish oculomotor velocity-to-position neural integrator. We found extensive persistence time variation (tenfold; coefficients of variation = 0.58–1.20) across cells in individual larvae. We also found that the similarity in firing between two neurons decreased as the distance between them increased and that a gradient in persistence time was mapped along the rostrocaudal and dorsoventral axes. This topography is consistent with the emergence of persistence time heterogeneity from a circuit architecture in which nearby neurons are more strongly interconnected than distant ones. Integrator circuit models characterized by multiple dimensions of slow firing-rate dynamics can account for our results.",2011.0,Nature Neuroscience,146,10.1038/nn.2888,21857656.0,,JournalArticle,2011-08-21,https://www.semanticscholar.org/paper/4a524b68db3e93c4249613a906bcdb0122c67241,Biology;Physics,Biology|s2-fos-model;Physics|s2-fos-model,A. Miri; Kayvon Daie; Aristides B. Arrenberg; H. Baier; Emre R. F. Aksay; D. Tank,,network_science,1hop_references,False,,,,graph,,,,,,0,3,3,False,False,recovered_keep_false,False,False,False,False,False,True,True,role_bridge_review
9b34b60e74cf01d2950166d3cce268b7091cba9c,Statistical mechanics of community detection.,"Starting from a general ansatz, we show how community detection can be interpreted as finding the ground state of an infinite range spin glass. Our approach applies to weighted and directed networks alike. It contains the ad hoc introduced quality function from [J. Reichardt and S. Bornholdt, Phys. Rev. Lett. 93, 218701 (2004)] and the modularity Q as defined by Newman and Girvan [Phys. Rev. E 69, 026113 (2004)] as special cases. The community structure of the network is interpreted as the spin configuration that minimizes the energy of the spin glass with the spin states being the community indices. We elucidate the properties of the ground state configuration to give a concise definition of communities as cohesive subgroups in networks that is adaptive to the specific class of network under study. Further, we show how hierarchies and overlap in the community structure can be detected. Computationally efficient local update rules for optimization procedures to find the ground state are given. We show how the ansatz may be used to discover the community around a given node without detecting all communities in the full network and we give benchmarks for the performance of this extension. Finally, we give expectation values for the modularity of random graphs, which can be used in the assessment of statistical significance of community structure.",2006.0,"Physical review. E, Statistical, nonlinear, and soft matter physics",2013,10.1103/physreve.74.016110,16907154.0,cond-mat/0603718,JournalArticle,2006-03-27,https://www.semanticscholar.org/paper/9b34b60e74cf01d2950166d3cce268b7091cba9c,Physics;Computer Science,Physics|s2-fos-model;Computer Science|s2-fos-model,J. Reichardt; S. Bornholdt,,network_science,1hop_references,False,,,,community;graph;modular,,,,,,0,4,4,False,False,recovered_keep_false,False,False,False,False,False,True,True,role_bridge_review
701c02daef646b0276f37a81336f559350232cd1,Co-expression network architecture reveals the brain-wide and multi-regional basis of disease susceptibility,"Gene networks have yielded numerous neurobiological insights, yet an integrated view across brain regions is lacking. We leverage RNA sequencing in 864 samples representing 12 brain regions to robustly identify 12 brain-wide, 50 cross-regional and 114 region-specific coexpression modules. Nearly 40% of genes fall into brain-wide modules, while 25% comprise region-specific modules reflecting regional biology, such as oxytocin signaling in the hypothalamus, or addiction pathways in the nucleus accumbens. Schizophrenia and autism genetic risk are enriched in brain-wide and multiregional modules, indicative of broad impact; these modules implicate neuronal proliferation and activity-dependent processes, including endocytosis and splicing, in disease pathophysiology. We find that cell-type-specific long noncoding RNA and gene isoforms contribute substantially to regional synaptic diversity and that constrained, mutation-intolerant genes are primarily enriched in neurons. We leverage these data using an omnigenic-inspired network framework to characterize how coexpression and gene regulatory networks reflect neuropsychiatric disease risk, supporting polygenic models. The authors construct brain-wide coexpression networks to characterize regional versus global features, determine if disease susceptibility maps onto regional or brain-wide processes and assess how these networks capture genetic models of disease risk.",2021.0,Nature Neuroscience,69,10.1038/s41593-021-00887-5,34294919.0,,JournalArticle,2021-07-22,https://www.semanticscholar.org/paper/701c02daef646b0276f37a81336f559350232cd1,Medicine;Biology,Medicine|s2-fos-model;Biology|s2-fos-model,C. Hartl; Gokul Ramaswami; William G. Pembroke; S. Muller; G. Pintacuda; A. Saha; P. Parsana; A. Battle; K. Lage; D. Geschwind,,health_translation,1hop_references,False,,,synaptic,,,,autism;disease;schizophren,,,0,2,2,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
0f644f606f582133bcd654bb93b8ccd3a2c69d45,"Reconstruction of 1,000 projection neurons reveals new cell types and organization of long-range connectivity in the mouse brain","Neuronal cell types are the nodes of neural circuits that determine the flow of information within the brain. Neuronal morphology, especially the shape of the axonal arbor, provides an essential descriptor of cell type and reveals how individual neurons route their output across the brain. Despite the importance of morphology, few projection neurons in the mouse brain have been reconstructed in their entirety. Here we present a robust and efficient platform for imaging and reconstructing complete neuronal morphologies, including axonal arbors that span substantial portions of the brain. We used this platform to reconstruct more than 1,000 projection neurons in the motor cortex, thalamus, subiculum, and hypothalamus. Together, the reconstructed neurons comprise more than 75 meters of axonal length and are available in a searchable online database. Axonal shapes revealed previously unknown subtypes of projection neurons and suggest organizational principles of long-range connectivity.",2019.0,bioRxiv,460,10.1101/537233,31495573.0,,JournalArticle,2019-02-01,https://www.semanticscholar.org/paper/0f644f606f582133bcd654bb93b8ccd3a2c69d45,Biology,Biology|s2-fos-model,Johan Winnubst; Erhan Bas; Tiago A. Ferreira; Zhuhao Wu; M. Economo; Patrick Edson; B. J. Arthur; Christopher Bruns; Konrad Rokicki; David M. Schauder; D. J. Olbris; S. D. Murphy; David Ackerman; Cameron Arshadi; P. Baldwin; Regina Blake; A. Elsayed; Mashtura Hasan; D. Ramírez; Bruno Paiva dos Santos; Monet Weldon; A. Zafar; J. Dudman; C. Gerfen; A. Hantman; Wyatt L. Korff; S. Sternson; N. Spruston; K. Svoboda; J. Chandrashekar,,,1hop_citations;1hop_references,False,,,,,,database,,,,1,6,7,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
4f2e0be8c2977962e1c70443c90d169e06585c09,Precise kinematic and muscle recording in freely behaving flies enabled by closed-loop tracking and annotation-free pose estimation,"Understanding the neuromuscular basis for behavior requires measuring both kinematic and physiological data at high resolution in unconstrained conditions: a technically challenging goal. Here we present an integrated experimental-computational pipeline for measuring and quantifying body part kinematics and muscle activity in freely behaving Drosophila melanogaster. We first present Spotlight, a closed-loop videography system that performs real-time tracking to record untethered flies at high resolution (6 µm/pixel) and high frame rate (330 Hz) while also enabling optical recordings of limb muscle activity via a fluorescent calcium reporter. To analyze these massive datasets without manual image annotation, we introduce PoseForge, a synthetic-data-driven framework that exploits morphologically accurate biomechanical simulations to generate synthetic data, and contrastive self-supervised learning to infer 3D keypoints and dense body-part segmentation from a single camera view. Using resulting 3D kinematic data, we can replay recorded behaviors in a biomechanical digital twin, NeuroMechFly, to infer forces generated and experienced by the fly’s limbs. Finally, we illustrate the capability of our system to optically record muscle activity. We show how the legs’ long-tendon muscles activate upon mechanical vibration, possibly to activate gripping and to maintain a stable posture. Taken together, this workflow enables scalable, high-resolution measurement and modeling of unconstrained, natural behavior.",2026.0,bioRxiv,2,10.64898/2026.03.11.711180,,,,2026-03-14,https://www.semanticscholar.org/paper/4f2e0be8c2977962e1c70443c90d169e06585c09,Biology;Engineering,Biology|s2-fos-model;Engineering|s2-fos-model,Sibo Wang-Chen; Victor Alfred Stimpfling; Maite Azcorra; Pavan Ramdya,,network_science,1hop_citations,False,,,,graph,annotation,annotation,,,,4,0,4,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
35d7c1910610648515431116d59c0a3a122ecb43,Multimodal Data Fusion Reveals Morpho-Genetic Variations in Human Cortical Neurons Associated with Tumor Infiltration,"We introduce LetsACT (Light-Electron-Transcriptome synergistic ACTomography), a multimodal integration platform that overcomes the limitations of single-modality data acquisition and analysis of human brain cells while synergistically leveraging the strengths of each modality. Our approach enables the rapid sample preparation, cell injection, imaging, and multimodal integration of large-scale human neuronal datasets at single-cell resolution. By generating initial laser-scanning-microscopy based optical reconstruction of neuron morphologies followed by refining them using electron-microscopy derived morphological priors, we have assembled one of the largest human cortical morphology datasets to date: 8,398 neurons from 58 donors, with high cortical coverage. This platform is then applied to studying morphological impact of tumor infiltration. Pyramidal neurons in glioma-infiltrated tissues display clear volume shrinkage in somas and branches, tapering from the soma to nearby dendritic compartments. By integrating these morphological variations with spatial and bulk transcriptomic profiles, we find that glioblastoma tissues exhibit dysregulation of 15.29% of genes, including overexpression of TERT, whereas infiltrated tissues show 7.74% gene dysregulation, characterized by overexpression of tumor suppressors such as CDKN2A and TP53. Our analysis implies that pyramidal neurons observed in these infiltrated tissues may involve an active defense instead of undergoing passive apoptosis. Our finding also indicates that LetsACT establishes a valuable resource for the large-scale, comprehensive morpho-genetic analysis of human tissues.",2026.0,bioRxiv,0,10.64898/2025.12.26.696632,,,,2026-01-05,https://www.semanticscholar.org/paper/35d7c1910610648515431116d59c0a3a122ecb43,Medicine;Engineering;Biology,Medicine|s2-fos-model;Engineering|s2-fos-model;Biology|s2-fos-model,Yufeng Liu; Zhixi Yun; Lingli Zhang; Wen Ye; Kaifeng Chen; Xiefeng Wang; Mengzhu Ou; Jing Rong; Xiaoming Yang; Lei Mao; Liang Chen; Nan Ji; Yongping You; Chiyuan Ma; Ying Mao; Junxia Zhang; Liwei Zhang; Hanchuan Peng,,network_science,1hop_citations,False,,,,graph,,,human brain,,,3,0,3,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
ebdc3d83f19e5d416906b4687190dc131e03dd01,Automated Detection and Segmentation of Synaptic Contacts in Nearly Isotropic Serial Electron Microscopy Images,"We describe a protocol for fully automated detection and segmentation of asymmetric, presumed excitatory, synapses in serial electron microscopy images of the adult mammalian cerebral cortex, taken with the focused ion beam, scanning electron microscope (FIB/SEM). The procedure is based on interactive machine learning and only requires a few labeled synapses for training. The statistical learning is performed on geometrical features of 3D neighborhoods of each voxel and can fully exploit the high z-resolution of the data. On a quantitative validation dataset of 111 synapses in 409 images of 1948×1342 pixels with manual annotations by three independent experts the error rate of the algorithm was found to be comparable to that of the experts (0.92 recall at 0.89 precision). Our software offers a convenient interface for labeling the training data and the possibility to visualize and proofread the results in 3D. The source code, the test dataset and the ground truth annotation are freely available on the website http://www.ilastik.org/synapse-detection.",2011.0,PLoS ONE,148,10.1371/journal.pone.0024899,22031814.0,,JournalArticle,2011-10-21,https://www.semanticscholar.org/paper/ebdc3d83f19e5d416906b4687190dc131e03dd01,Biology;Computer Science,Biology|s2-fos-model;Computer Science|s2-fos-model,A. Kreshuk; C. Straehle; Christoph Sommer; U. Köthe; M. Cantoni; G. Knott; F. Hamprecht,,proofreading_qc,1hop_citations;1hop_references,False,,,electron microscopy;synapse;synaptic,,annotation;proofread,annotation,,training,,2,11,13,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
8201e4b84eb0dda8166409965f026532fa15b47c,"The impacts of HIV infection, age, and education on functional brain networks in adults with HIV","HIV-associated neurocognitive disorders (HAND) remain highly prevalent in people with HIV (PWH). Studies suggested that certain sociodemographic factors are associated with the risk of HAND in PWH. Here we investigated the impact of HIV infection and demographics on functional brain networks. One run of 8.5 min resting state functional MRI (fMRI) data was collected from 101 PWH (41–70 years old) and 40 demographically comparable controls. Functional connectivity (FC) was calculated using average wavelet coherence. The impact of demographic factors on FCs was investigated using canonical correlation analysis (CCA). Wavelet coherence analysis revealed a reduced within-network connectivity in the dorsal somatomotor network (dSMN), along with a reduced between-network connectivity between dSMN and medial temporal lobe (MTL) in PWH (compared to controls). Across all participants, CCA revealed that older age and HIV infection had negative impacts on network connectivity measures (mainly reduced within- and between-network FCs), whereas education had an opposite effect. In addition, being female at birth or a member of a minority ethnic/racial group was also associated with network disruptions. Our data suggested that advanced age and HIV infection are risk factors for functional brain network disruptions, whereas higher educational attainment was linked to better preserved functional network connectivity.",2022.0,Journal of Neurovirology,6,10.1007/s13365-021-01039-y,35044643.0,,JournalArticle,2022-01-19,https://www.semanticscholar.org/paper/8201e4b84eb0dda8166409965f026532fa15b47c,Medicine;Psychology,Medicine|s2-fos-model;Psychology|s2-fos-model,Fan Nils Yang; Shiva Hassanzadeh-Behbahani; Princy N. Kumar; D. Moore; Ronald J Ellis; Xiong Jiang,,network_science,1hop_references,False,macroscale_only_no_positive_gate,,,graph,,,disorder,education;educational,resting state,0,1,1,False,False,recovered_keep_false,True,True,False,False,False,False,True,macroscale_role_bridge_review
95e5a4cdc85672cfa0a81473d121dbcdfafdee19,The Oviposition Inhibitory Neuron is a Potential Hub of Multi-Circuit Integration in the Drosophila Brain,"Understanding how neural circuits integrate sensory and state information to support context-dependent behavior is a central challenge in neuroscience. Oviposition is a complex process during which a fruit fly integrates context and sensory information to choose an optimal location to lay her eggs. The circuit that controls oviposition is known, but how the oviposition circuit integrates multiple sensory modalities and internal states is not. Using the Hemibrain connectome, we identified the oviposition inhibitory neuron (oviIN) as a key hub in the oviposition circuit and analyzed its inputs to uncover potential parallel pathways that may be responsible for computations related to sensory integration and decision-making. We applied a network analysis to the subconnectome of inputs to the oviIN to identify clusters of interconnected neurons—many of which are uncharacterized cell types. Our findings indicate that the inputs to oviIN form multiple parallel pathways through the unstructured neuropils of the superior protocerebrum, a region implicated in context-dependent processing.",2025.0,eNeuro,3,10.1523/eneuro.0123-25.2025,40791496.0,,JournalArticle,2025-07-15,https://www.semanticscholar.org/paper/95e5a4cdc85672cfa0a81473d121dbcdfafdee19,Biology,Biology|s2-fos-model,Rhessa A. Weber-Langstaff; P. Srivastava; Alexander B. Kunin; Gabrielle J. Gutierrez,,,1hop_citations;1hop_references,False,,connectom,,network analysis,,,,,,5,0,5,False,False,recovered_keep_false,False,False,False,False,False,True,True,role_bridge_review
a95ea66cafdf56ca6195f805fb0ad83cbb9e35ff,Sonic Hedgehog Signaling in Cerebellar Development and Cancer,"The sonic hedgehog (SHH) pathway regulates the development of the central nervous system in vertebrates. Aberrant regulation of SHH signaling pathways often causes neurodevelopmental diseases and brain tumors. In the cerebellum, SHH secreted by Purkinje cells is a potent mitogen for granule cell progenitors, which are the most abundant cell type in the mature brain. While a reduction in SHH signaling induces cerebellar structural abnormalities, such as hypoplasia in various genetic disorders, the constitutive activation of SHH signaling often induces medulloblastoma (MB), one of the most common pediatric malignant brain tumors. Based on the existing literature on canonical and non-canonical SHH signaling pathways, emerging basic and clinical studies are exploring novel therapeutic approaches for MB by targeting SHH signaling at distinct molecular levels. In this review, we discuss the present consensus on SHH signaling mechanisms, their roles in cerebellar development and tumorigenesis, and the recent advances in clinical trials for MB.",2022.0,Frontiers in Cell and Developmental Biology,40,10.3389/fcell.2022.864035,35573667.0,,Review;JournalArticle,2022-04-29,https://www.semanticscholar.org/paper/a95ea66cafdf56ca6195f805fb0ad83cbb9e35ff,Medicine;Biology,Medicine|s2-fos-model;Biology|s2-fos-model,Wanchen Wang; Ryo Shiraishi; D. Kawauchi,,health_translation,1hop_references,False,,,,,,,clinical;disease;disorder,,,0,2,2,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
890d4725fa6e63806e76e89b93c6d0d6429a0d6b,Large-Scale Automatic Reconstruction of Neuronal Processes from Electron Microscopy Images,"Automated sample preparation and electron microscopy enables acquisition of very large image data sets. These technical advances are of special importance to the field of neuroanatomy, as 3D reconstructions of neuronal processes at the nm scale can provide new insight into the fine grained structure of the brain. Segmentation of large-scale electron microscopy data is the main bottleneck in the analysis of these data sets. In this paper we present a pipeline that provides state-of-the art reconstruction performance while scaling to data sets in the GB-TB range. First, we train a random forest classifier on interactive sparse user annotations. The classifier output is combined with an anisotropic smoothing prior in a Conditional Random Field framework to generate multiple segmentation hypotheses per image. These segmentations are then combined into geometrically consistent 3D objects by segmentation fusion. We provide qualitative and quantitative evaluation of the automatic segmentation and demonstrate large-scale 3D reconstructions of neuronal processes from a 27,000 μm3 volume of brain tissue over a cube of 30 μm in each dimension corresponding to 1,000 consecutive image sections. We also introduce Mojo, a proofreading tool including semi-automated correction of merge errors based on sparse user scribbles.",2013.0,Medical Image Anal.,138,10.1016/j.media.2015.02.001,25791436.0,1303.7186,JournalArticle,2013-03-28,https://www.semanticscholar.org/paper/890d4725fa6e63806e76e89b93c6d0d6429a0d6b,Computer Science;Biology,Computer Science|s2-fos-model;Biology|s2-fos-model,V. Kaynig; Amelio Vázquez Reina; Seymour Knowles-Barley; Mike Roberts; T. Jones; N. Kasthuri; E. Miller; J. Lichtman; H. Pfister,,proofreading_qc,1hop_citations;1hop_references,False,,,electron microscopy,,annotation;merge error;proofread,annotation,,,,1,16,17,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
306d4932b20a5ef616a2d6fec6fc60d2f37aa757,Computer visualization of three-dimensional image data using IMOD.,,1996.0,Journal of Structural Biology,5611,10.1006/jsbi.1996.0013,8742726.0,,JournalArticle,,https://www.semanticscholar.org/paper/306d4932b20a5ef616a2d6fec6fc60d2f37aa757,Computer Science;Biology,Computer Science|s2-fos-model;Biology|s2-fos-model,J. Kremer; D. Mastronarde; J. Mcintosh,,,1hop_references,False,,,,,,visualization,,,,0,4,4,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
b67e73798924377672eff685a3715f3d80d5d5d8,Volumetric denoising enables high-throughput volume electron microscopy and efficient downstream analysis.,"Volume electron microscopy (VEM) enables nanometer-resolution three-dimensional (3D) visualization of biological specimens via serial sectioning and imaging. Owing to limitations of downstream analysis, VEM datasets are often acquired at slow speeds and high resolutions, thereby limiting achievable imaging throughput. By systematically searching for optimal VEM acquisition conditions, we find that sufficient spatial resolution effectively counteracts high image noise in preserving 3D structural information. To further verify that denoising is more effective in restoring volumetric datasets than axial interpolation, we compared machine learning-based methods, including a newly developed 3D context-based denoising model, through various tasks on VEM datasets acquired simultaneously. Our volumetric approach not only outperforms other baseline methods in faithful feature recovery but also facilitates robust serial block-face cutting down to 20 nm by allowing fast imaging. This work provides both an optimized acquisition strategy and volumetric denoising methods as actionable guidelines for maximizing VEM throughput.",2026.0,Cell Reports Methods,0,10.1016/j.crmeth.2026.101543,42551442.0,,JournalArticle,2026-08-01,https://www.semanticscholar.org/paper/b67e73798924377672eff685a3715f3d80d5d5d8,Computer Science;Biology;Materials Science;Engineering,Computer Science|s2-fos-model;Biology|s2-fos-model;Materials Science|s2-fos-model;Engineering|s2-fos-model,Bohao Chen; Fangfang Wang; Haoyu Wang; Yanchao Zhang; Zhuangzhuang Zhao; Haoran Chen; Hua Han; Xi Chen; Yunfeng Hua,,,1hop_citations,False,,,electron microscopy;nanometer;serial section;volume electron,,,visualization,,,,7,0,7,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
d146e832ce6bed01b06ed56936fa05a5a1bb0441,vEMINR: Ultra‐Fast Isotropic Reconstruction for Volume Electron Microscopy With Implicit Neural Representation,"Volume electron microscopy (vEM) is a powerful technique that enables 3D visualization of biological structures at the nanometer scale. However, vEM imaging relies on sequential scanning of 2D images, and due to section thickness limitations, the axial resolution is significantly lower than the lateral resolution. In this paper, we propose the vEMINR, an ultra‐fast isotropic reconstruction method based on implicit neural representation (INR). This method enhances the reconstruction quality of vEM images by learning the true degradation patterns of low‐resolution images, and significantly accelerates the reconstruction process by utilizing the efficient parameterization and a continuous function representation of INR. In experiments on 11 public datasets, vEMINR outperforms mainstream methods with over tenfold faster reconstruction and higher accuracy. vEMINR substantially improved the accuracy of organelle and neuron reconstruction from vEM. Overall, the excellent reconstruction time efficiency of vEMINR enables high‐throughput processing of terabyte‐scale vEM datasets while maintaining reconstruction accuracy. We believe that it will play a significant role in large‐scale vEM image reconstruction and related research fields.",2026.0,Advancement of science,1,10.1002/advs.202511922,41616114.0,,JournalArticle,2026-01-30,https://www.semanticscholar.org/paper/d146e832ce6bed01b06ed56936fa05a5a1bb0441,Computer Science;Engineering;Materials Science,Computer Science|s2-fos-model;Engineering|s2-fos-model;Materials Science|s2-fos-model,Jibin Yang; Jie Huo; Muyu Liu; Chenjie Feng; Yan Zhang; Gang Pan; Wenjia Meng; Renmin Han,,,1hop_citations,False,,,electron microscopy;nanometer;volume electron,,,visualization,,,,6,0,6,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
eee47526c75149e26d41939616fe763cd50d606b,Electron microscopy‐based three‐dimensional subcellular imaging of plant male gametophyte,"ABSTRACT Understanding cellular events in three dimensions (3D) is of great importance for the annotation and illustration of biological processes in a contextual way. Imaging techniques based on electron microscopy (EM), such as those derived from scanning electron microscopy (SEM) and transmission electron microscopy (TEM), provide various options to visualize biological samples at scales ranging from cells to macromolecules in situ. Recently, a series of cryogenic techniques has brought EM‐based imaging to a new level, enabling specimens to retain their hydrated state throughout the sample preparation and imaging steps, thereby offering a near‐native visualization of cellular events. The application of dual‐beam focused ion beam (FIB)‐SEM to biological samples has enabled high‐resolution reconstructions in 3D and streamlined sample preparation workflows for downstream cryo‐electron tomography (cryo‐ET) imaging. However, applications of these technologies to plant materials are limited due to intrinsic characteristics of plant cells (e.g., non‐adhesive growth, large size with a central vacuole, and the presence of cell walls). For the timely application of dual‐beam FIB‐SEM in three‐dimensional subcellular imaging of plant materials, we have recently tested and developed three major workflows with proof‐of‐concept evidence using developing anthers and in vitro‐cultured pollen tubes based on Aquilos 2 Cryo‐FIB, including (1) room‐temperature FIB‐SEM volume imaging, (2) cryo‐lamellae preparation from cell suspension culture or high‐pressure‐frozen organs for cryo‐ET imaging, and (3) cryo‐FIB‐SEM volume imaging, which will facilitate structural studies of plant materials and provide technical guidance for the broader plant cell biology research community.",2026.0,Journal of Integrative Plant Biology,3,10.1111/jipb.70143,41562308.0,,JournalArticle,2026-01-21,https://www.semanticscholar.org/paper/eee47526c75149e26d41939616fe763cd50d606b,Biology;Materials Science;Environmental Science,Biology|s2-fos-model;Materials Science|s2-fos-model;Environmental Science|s2-fos-model,Zhiqiao Liu; Zizhen Liang; Mengfei Liao; Yixin Huang; Rui Ma; Jiayang Gao; Weiqi Wang; Tao Ni; P. Erdmann; Liwen Jiang,,network_science,1hop_citations,False,,,electron microscopy,community;graph,annotation,annotation;visualization,,,,2,0,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
50ea231208a5329f35b9441e48653741ba1a8b0a,Cell nuclei segmentation in mm-scale x-ray holographic nanotomography images of mouse brain tissue,"Biological soft tissues are functional agglomerates of cells. They constitute the microenvironment where intercellular communication occurs. In turn, their woven structure underlies mechanical properties that contribute to their roles in the context of the organs and the organisms that contain them. Therefore, determining the density and spatial distribution of cells within the tissue offers key information for understanding its physiological properties and its state. X-ray holographic nanotomography is a non-destructive imaging technique capable of resolving subcellular details in biological tissues that has shown promising advantages to study the structure of neuronal circuits. However, the dimensions of the datasets required – covering volume landscapes of ~mm3 – make manual annotation of individual nuclei an unrealistic task. We developed and trained an automated image segmentation classifier that accurately detects and segments cell nuclei in mouse brain tissue imaged with x-ray holographic nanotomography, and that generalises to similar datasets obtained from biological replicates with minimal additional ground truth. It provides the spatial locations and morphologies of the ~80k nuclei per dataset with a high recall. It harnesses the strengths of a high-performance computing cluster and embeds the curated results in two main simplified outcomes: a data table and explorable image segmentations and meshes associated with the original dataset, in a browser-compatible format that simplifies proofreading by multiple users. The classifier we present here can be readily integrated into an automated analytical pipeline for histological datasets obtained with synchrotron x-ray holographic nanotomography in the context of systems neuroscience as well as broader tissue life science studies.",2024.0,Optical Engineering + Applications,3,10.1117/12.3028309,,,,2024-10-04,https://www.semanticscholar.org/paper/50ea231208a5329f35b9441e48653741ba1a8b0a,Materials Science;Biology;Engineering;Medicine,Materials Science|s2-fos-model;Biology|s2-fos-model;Engineering|s2-fos-model;Medicine|s2-fos-model,Andrea Nathansen; Matthis Clausen; Manuel Berning; E. MacKenzie; Yuxin Zhang; A. Pacureanu; Andreas T. Schaefer; Norman Rzepka; Carles Bosch,,network_science;proofreading_qc,1hop_citations;1hop_references,False,,,,graph,annotation;proofread,annotation,,,,10,1,11,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
