work_id,stem,title,year,authors,venue,doi,landing_url,catalog_url,pdf_status,pdf_path,pdf_url,pdf_link,era,inclusion_role,time_role,in_analysis_base,in_degree,out_degree,k_core,year_cites_percentile,cites,in_core,source_group,decision,datasets,stages,organism,axis,method,pipeline_stage,registry_dataset,biological_application,bridge,field_synthesis,training_outreach,health_translation,abstract_missing,tag_source,why
work_695aac6693bdee15,arxiv_2605.02852,Inferring Active Neural Circuits Using Diffusion Scores,2026,Savik Kinger; Johannes Bertram; Luciano Dyballa; Ev Yemini; Steven W. Zucker,,,https://arxiv.org/abs/2605.02852,https://arxiv.org/pdf/2605.02852.pdf,downloaded,files/arxiv_2605.02852.pdf,https://arxiv.org/pdf/2605.02852.pdf,files/arxiv_2605.02852.pdf,2026,sota,sota,1,0,5,5,35,0,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),alignment;graph_analysis,elegans,pipeline_stage,,alignment;graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,sota_2026_out
work_69a73378c605c293,arxiv_2601.05021,Geometric developmental principles for the emergence of brain-like weighted and directed neuronal networks,2026,A. Morales-Gregorio; A. Kurth; Karolína Korvasová,,,https://arxiv.org/abs/2601.05021,https://arxiv.org/pdf/2601.05021.pdf,downloaded,files/arxiv_2601.05021.pdf,https://arxiv.org/pdf/2601.05021.pdf,files/arxiv_2601.05021.pdf,2026,sota,sota,1,0,9,7,35,0,1,core_audit,core_relevant,DS01 C. elegans (White+);DS15 zebrafish;DS22 Platynereis,graph_analysis,elegans;zebrafish;other,pipeline_stage,,graph_analysis,DS01 C. elegans (White+);DS15 zebrafish;DS22 Platynereis,,,,,,false,dryrun+dataset_organism+stages,sota_2026_out
work_69a812a079debc62,doi_10.1038_s41592-024-02426-z,CAVE: Connectome Annotation Versioning Engine,2025,S. Dorkenwald; C. Schneider-Mizell; D. Brittain; A. Halageri; C. Jordan; N. Kemnitz; Manual A. Castro; W. Silversmith; Jeremy Maitin-Shephard; J. Troidl; Hanspeter Pfister; Valentin Gillet; Daniel Xenes; J. Bae; A. Bodor; J. Buchanan; D. Bumbarger; L. Elabbady; Z. Jia; D. Kapner; S. Kinn; Kisuk Lee; Kai Li; R. Lu; T. Macrina; G. Mahalingam; Eric Mitchell; S. Mondal; S. Mu; Barak Nehoran; S. Popovych; Marc M. Takeno; R. Torres; N. Turner; W. Wong; Jingpeng Wu; W. Yin; Szi-chieh Yu; R. Reid; N. D. da Costa; H. S. Seung; F. Collman,Nature Methods,10.1038/s41592-024-02426-z,https://doi.org/10.1038/s41592-024-02426-z,https://www.nature.com/articles/s41592-024-02426-z.pdf,downloaded,files/doi_10.1038_s41592-024-02426-z.pdf,https://www.nature.com/articles/s41592-024-02426-z.pdf,files/doi_10.1038_s41592-024-02426-z.pdf,2025,sota,sota,1,8,37,13,98,55,1,core_audit,core_relevant,DS13 MICrONS,segmentation;proofreading;infrastructure,mouse,pipeline_stage,CAVE / PyChunkedGraph;electron microscopy,segmentation;proofreading;infrastructure,DS13 MICrONS,,,,,,false,dryrun+dataset_organism+stages+registry+title_abstract,sota_2025_out_and_in
work_69cca0faa382822e,doi_10.3389_fncel.2023.1281786,Electrical synapses for a pooling layer of the convolutional neural network in retinas,2023,Y. Tsukamoto,Frontiers in Cellular Neuroscience,10.3389/fncel.2023.1281786,https://doi.org/10.3389/fncel.2023.1281786,https://www.frontiersin.org/articles/10.3389/fncel.2023.1281786/pdf?isPublishedV2=False,downloaded,files/doi_10.3389_fncel.2023.1281786.pdf,https://www.frontiersin.org/articles/10.3389/fncel.2023.1281786/pdf?isPublishedV2=False,files/doi_10.3389_fncel.2023.1281786.pdf,2023,contemporary,contemporary,1,1,7,6,13,1,1,core_audit,adjacent_relevant,DS09/DS10 mouse retina,sectioning;acquisition;infrastructure;graph_analysis,mouse,pipeline_stage,ssTEM;serial-section EM,sectioning;acquisition;infrastructure;graph_analysis,DS09/DS10 mouse retina,,,,,,false,dryrun+dataset_organism+stages+title_abstract,contemporary_keep
work_69eab38f3c80cc87,doi_10.1007_s00018-013-1417-y,Mapping mammalian synaptic connectivity,2013,C. Yook; S. Druckmann; Jinhyung Kim,Cellular and Molecular Life Sciences,10.1007/s00018-013-1417-y,https://doi.org/10.1007/s00018-013-1417-y,https://link.springer.com/content/pdf/10.1007/s00018-013-1417-y.pdf,downloaded,files/doi_10.1007_s00018-013-1417-y.pdf,https://link.springer.com/content/pdf/10.1007/s00018-013-1417-y.pdf,files/doi_10.1007_s00018-013-1417-y.pdf,2010–2015,,,1,0,1,1,27,19,0,core_audit,adjacent_relevant,,,,biological_application,,,,yes,,,,,false,title_axis,history_below_bar
work_69f2e6e2a29366b5,doi_10.1186_s12915-025-02242-7,Horizontal cell connectivity in the anchovy retina—a 3D electron microscopic study,2025,Petra Guder; Max Scheungrab; Peter Kohnert; Georgios Kolyfetis; G. Wanner; M. Heß,BMC Biology,10.1186/s12915-025-02242-7,https://doi.org/10.1186/s12915-025-02242-7,https://bmcbiol.biomedcentral.com/counter/pdf/10.1186/s12915-025-02242-7,downloaded,files/doi_10.1186_s12915-025-02242-7.pdf,https://bmcbiol.biomedcentral.com/counter/pdf/10.1186/s12915-025-02242-7,files/doi_10.1186_s12915-025-02242-7.pdf,2025,,,1,0,6,4,14,0,0,core_audit,core_relevant,DS09/DS10 mouse retina,sectioning;acquisition;segmentation,mouse,pipeline_stage,SBF-SEM,sectioning;acquisition;segmentation,DS09/DS10 mouse retina,,,,,,false,dryrun+dataset_organism+stages+title_abstract,unproven_2025_low_inout
work_6a3a8e971190fafd,doi_10.3389_fncir.2017.00009,Mapping and Analysis of the Connectome of Sympathetic Premotor Neurons in the Rostral Ventrolateral Medulla of the Rat Using a Volumetric Brain Atlas,2017,Bowen Dempsey; Sheng Le; Anita J. Turner; Phillip Bokiniec; R. Ramadas; J. Bjaalie; C. Menuet; R. Neve; A. Allen; A. Goodchild; S. McMullan,Front. Neural Circuits,10.3389/fncir.2017.00009,https://doi.org/10.3389/fncir.2017.00009,https://www.frontiersin.org/articles/10.3389/fncir.2017.00009/pdf,downloaded,files/doi_10.3389_fncir.2017.00009.pdf,https://www.frontiersin.org/articles/10.3389/fncir.2017.00009/pdf,files/doi_10.3389_fncir.2017.00009.pdf,2016–2018,history,history,1,1,2,3,59,52,1,core_audit,adjacent_relevant,,alignment;proofreading;infrastructure;graph_analysis,other,pipeline_stage,,alignment;proofreading;infrastructure;graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages,history_milestone
work_6a673ad711320968,doi_10.1101_2022.06.01.494307,Scalable graph analysis tools for the connectomics community,2022,Jordan K. Matelsky; Erik C. Johnson; Brock Andrew Wester; William Gray-Roncal,bioRxiv,10.1101/2022.06.01.494307,https://doi.org/10.1101/2022.06.01.494307,https://www.biorxiv.org/content/10.1101/2022.06.01.494307.full.pdf,downloaded,files/doi_10.1101_2022.06.01.494307.pdf,https://www.biorxiv.org/content/10.1101/2022.06.01.494307.full.pdf,files/doi_10.1101_2022.06.01.494307.pdf,2022,contemporary,contemporary,1,4,12,12,33,5,1,core_audit,core_relevant,,proofreading;infrastructure;graph_analysis,,pipeline_stage,neuPrint,proofreading;infrastructure;graph_analysis,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_6a7a572d2c3c7c09,doi_10.1016_j.neubiorev.2018.03.001,Rewiring the connectome: Evidence and effects,2018,Sophie Bennett; Alastair J. Kirby; G. Finnerty,Neuroscience and Biobehavioral Reviews,10.1016/j.neubiorev.2018.03.001,https://doi.org/10.1016/j.neubiorev.2018.03.001,https://kclpure.kcl.ac.uk/ws/files/88436242/Rewiring_the_connectome_evidence_BENNETT_Firstonline11March2018_GREEN_AAM_CC_BY_NC_ND_.pdf,downloaded,files/doi_10.1016_j.neubiorev.2018.03.001.pdf,https://kclpure.kcl.ac.uk/ws/files/88436242/Rewiring_the_connectome_evidence_BENNETT_Firstonline11March2018_GREEN_AAM_CC_BY_NC_ND_.pdf,files/doi_10.1016_j.neubiorev.2018.03.001.pdf,2016–2018,history,history,1,1,3,4,83,93,1,core_audit,adjacent_relevant,,,,biological_application,,,,yes,,,,,false,title_axis,history_milestone
work_6a858df52678b5b3,doi_10.1016_j.celrep.2018.06.076,Combining mGRASP and Optogenetics Enables High-Resolution Functional Mapping of Descending Cortical Projections,2018,J. Song; Diana Lucaci; Ioana Calangiu; Matthew T. C. Brown; Jin Sung Park; Jinhyung Kim; S. Brickley; P. Chadderton,Cell Reports,10.1016/j.celrep.2018.06.076,https://doi.org/10.1016/j.celrep.2018.06.076,https://pmc.ncbi.nlm.nih.gov/articles/instance/6083038/bin/mmc1.pdf,downloaded,files/doi_10.1016_j.celrep.2018.06.076.pdf,https://pmc.ncbi.nlm.nih.gov/articles/instance/6083038/bin/mmc1.pdf,files/doi_10.1016_j.celrep.2018.06.076.pdf,2016–2018,,,1,1,1,2,24,16,0,core_audit,adjacent_relevant,,,,biological_application,mGRASP,,,yes,,,,,false,abstract_axis+title_abstract,history_below_bar
work_6ab1a546945ea8a5,doi_10.1016_j.neuroimage.2013.05.109,Connectomic approaches before the connectome,2013,M. Catani; M. T. Schotten; David Slater; F. Dell’Acqua,NeuroImage,10.1016/j.neuroimage.2013.05.109,https://doi.org/10.1016/j.neuroimage.2013.05.109,https://europepmc.org/articles/PMC12583605?pdf=render,downloaded,files/doi_10.1016_j.neuroimage.2013.05.109.pdf,https://europepmc.org/articles/PMC12583605?pdf=render,files/doi_10.1016_j.neuroimage.2013.05.109.pdf,2010–2015,history,history,1,1,1,2,61,82,1,unresolved,adjacent_relevant,,preparation,,pipeline_stage,,preparation,,,,,,,false,dryrun+stages,history_milestone
work_6acb043eb4685374,doi_10.1007_978-3-030-58523-5_7,Two Stream Active Query Suggestion for Active Learning in Connectomics,2020,Zudi Lin; D. Wei; Won-Dong Jang; Siyan Zhou; Xupeng Chen; Xueying Wang; R. Schalek; D. Berger; Brian Matejek; Lee; Kamentsky; A. Peleg; Daniel Haehn; T. Jones; T. Parag; J. Lichtman; H. Pfister,European Conference on Computer Vision,10.1007/978-3-030-58523-5_7,https://doi.org/10.1007/978-3-030-58523-5_7,https://pmc.ncbi.nlm.nih.gov/articles/PMC7746018/pdf/nihms-1648704.pdf,downloaded,files/doi_10.1007_978-3-030-58523-5_7.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7746018/pdf/nihms-1648704.pdf,files/doi_10.1007_978-3-030-58523-5_7.pdf,2020,contemporary,contemporary,1,4,4,8,54,22,1,core_audit,core_relevant,,segmentation;proofreading;synapses;infrastructure;graph_analysis,,pipeline_stage,,segmentation;proofreading;synapses;infrastructure;graph_analysis,,,,,,,false,dryrun+stages,contemporary_keep
work_6add9ee0fce41ea3,doi_10.1101_516955,Iron-sequestering nanocompartments as multiplexed Electron Microscopy gene reporters,2019,Felix Sigmund; S. Pettinger; M. Kube; F. Schneider; Martina Schifferer; M. Aichler; Steffen Schneider; A. Walch; T. Misgeld; Hendrik Dietz; G. Westmeyer,bioRxiv,10.1101/516955,https://doi.org/10.1101/516955,https://www.biorxiv.org/content/10.1101/516955.full.pdf,downloaded,files/doi_10.1101_516955.pdf,https://www.biorxiv.org/content/10.1101/516955.full.pdf,files/doi_10.1101_516955.pdf,2019,contemporary,contemporary,1,0,5,5,69,40,1,role_bridge,role_bridge,,preparation;acquisition;infrastructure,,pipeline_stage,TEM,preparation;acquisition;infrastructure,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_6b5b79f0d0fe1451,doi_10.1098_rstb.2013.0529,"From Caenorhabditis elegans to the human connectome: a specific modular organization increases metabolic, functional and developmental efficiency",2014,Jinseop S. Kim; Marcus Kaiser,Philosophical Transactions of the Royal Society B: Biological Sciences,10.1098/rstb.2013.0529,https://doi.org/10.1098/rstb.2013.0529,https://arxiv.org/pdf/1409.8278.pdf,downloaded,files/doi_10.1098_rstb.2013.0529.pdf,https://arxiv.org/pdf/1409.8278.pdf,files/doi_10.1098_rstb.2013.0529.pdf,2010–2015,history,history,1,7,4,5,55,40,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,history_milestone
work_6b6ad2c0b18afc7e,doi_10.64898_2026.07.13.738355,SparseSeg: Target-Conditioned Discovery Segmentation of Cryo-Volume Electron Microscopy Under Sparse Annotation,2026,Bowen Shi; Yanjun Li; Ouyang Qi; Yanan Zhu,bioRxiv,10.64898/2026.07.13.738355,https://doi.org/10.64898/2026.07.13.738355,https://www.biorxiv.org/content/10.64898/2026.07.13.738355.full.pdf,downloaded,files/doi_10.64898_2026.07.13.738355.pdf,https://www.biorxiv.org/content/10.64898/2026.07.13.738355.full.pdf,files/doi_10.64898_2026.07.13.738355.pdf,2026,,,1,0,2,2,35,0,0,role_bridge,role_bridge,,sectioning;segmentation;proofreading;infrastructure;acquisition,,pipeline_stage,U-Net;volume EM,sectioning;segmentation;proofreading;infrastructure;acquisition,,,,,,,false,dryrun+title_abstract+stages+title_abstract,unproven_2026_low_out
work_6ba447188c08afe1,doi_10.1038_s41467-026-74466-2,Neuromorphic hierarchical modular reservoirs,2025,Filip Milisav; Andrea I. Luppi; Laura E. Suárez; Guillaume Lajoie; B. Mišić,bioRxiv,10.1038/s41467-026-74466-2,https://doi.org/10.1038/s41467-026-74466-2,https://www.nature.com/articles/s41467-026-74466-2_reference.pdf,downloaded,files/doi_10.1038_s41467-026-74466-2.pdf,https://www.nature.com/articles/s41467-026-74466-2_reference.pdf,files/doi_10.1038_s41467-026-74466-2.pdf,2025,sota,sota,1,2,9,4,76,6,1,core_audit,adjacent_relevant,,infrastructure;graph_analysis,,pipeline_stage,Network motifs,infrastructure;graph_analysis,,,,,,,false,dryrun+stages+title_abstract,sota_2025_out_and_in
work_6bbd9315846fb6b3,doi_10.1038_s41467-022-33059-5,Circuit analysis reveals a neural pathway for light avoidance in Drosophila larvae,2022,Altar Sorkaç; Yiannis A. Savva; Doruk Savaş; Mustafa Talay; G. Barnea,Nature Communications,10.1038/s41467-022-33059-5,https://doi.org/10.1038/s41467-022-33059-5,https://www.nature.com/articles/s41467-022-33059-5.pdf,downloaded,files/doi_10.1038_s41467-022-33059-5.pdf,https://www.nature.com/articles/s41467-022-33059-5.pdf,files/doi_10.1038_s41467-022-33059-5.pdf,2022,,,1,0,1,1,45,7,0,core_audit,adjacent_relevant,DS03 Drosophila larva,proofreading,fly,pipeline_stage,,proofreading,DS03 Drosophila larva,,,,,,false,dryrun+dataset_organism+stages,contemporary_below_bar
work_6bef1584a99628b5,doi_10.1145_2935764.2935825,A Multicore Path to Connectomics-on-Demand,2016,N. Shavit,ACM Symposium on Parallelism in Algorithms and Architectures,10.1145/2935764.2935825,https://doi.org/10.1145/2935764.2935825,https://people.csail.mit.edu/yaronm/PPoPP17_Matveev_Meirovitch.pdf,downloaded,files/doi_10.1145_2935764.2935825.pdf,https://people.csail.mit.edu/yaronm/PPoPP17_Matveev_Meirovitch.pdf,files/doi_10.1145_2935764.2935825.pdf,2016–2018,,,1,0,0,0,4,0,0,core_audit,adjacent_relevant,,infrastructure;graph_analysis,,pipeline_stage,electron microscopy,infrastructure;graph_analysis,,,,,,,false,dryrun+stages+title_abstract,history_below_bar
work_6bf9891cc0c28628,doi_10.1038_srep18734,Transgenic FingRs for Live Mapping of Synaptic Dynamics in Genetically-Defined Neurons,2016,Jong-Hyun Son; Matthew D. Keefe; Tamara J. Stevenson; Joshua P. Barrios; Scott Anjewierden; James Newton; A. Douglass; J. Bonkowsky,Scientific Reports,10.1038/srep18734,https://doi.org/10.1038/srep18734,https://www.nature.com/articles/srep18734.pdf,downloaded,files/doi_10.1038_srep18734.pdf,https://www.nature.com/articles/srep18734.pdf,files/doi_10.1038_srep18734.pdf,2016–2018,,,1,1,1,2,48,32,0,core_audit,adjacent_relevant,DS15 zebrafish,,zebrafish,registry_dataset,,,DS15 zebrafish,,,,,,false,dryrun+dataset_organism+datasets,history_below_bar
work_6c16ccac03d903e6,doi_10.1038_nmeth.4206,Automated synaptic connectivity inference for volume electron microscopy,2017,Sven Dorkenwald; Philipp J Schubert; Marius F Killinger; G. Urban; S. Mikula; Fabian Svara; Joergen Kornfeld,Nature Methods,10.1038/nmeth.4206,https://doi.org/10.1038/nmeth.4206,https://europepmc.org/articles/PMC12834110?pdf=render,downloaded,files/doi_10.1038_nmeth.4206.pdf,https://europepmc.org/articles/PMC12834110?pdf=render,files/doi_10.1038_nmeth.4206.pdf,2016–2018,history,history,1,24,4,13,78,138,1,core_audit,core_relevant,DS15 zebrafish;DS19 songbird,sectioning;proofreading;infrastructure;graph_analysis;acquisition,zebrafish;other,pipeline_stage,SyConn;SBF-SEM,sectioning;proofreading;infrastructure;graph_analysis;acquisition,DS15 zebrafish;DS19 songbird,,,,,,false,dryrun+title_abstract+dataset_organism+stages+registry+title_abstract,history_milestone
work_6c1b78bf4b4d5d75,doi_10.1016_j.cub.2023.07.041,Anatomical restructuring of a lateralized neural circuit during associative learning by asymmetric insulin signaling,2023,L. T. Tang; Garrett A. Lee; Steven J. Cook; Jacquelin Ho; Cassandra C. Potter; H. Bülow,Current Biology,10.1016/j.cub.2023.07.041,https://doi.org/10.1016/j.cub.2023.07.041,https://pmc.ncbi.nlm.nih.gov/articles/PMC10639090/pdf/nihms-1925709.pdf,downloaded,files/doi_10.1016_j.cub.2023.07.041.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10639090/pdf/nihms-1925709.pdf,files/doi_10.1016_j.cub.2023.07.041.pdf,2023,contemporary,contemporary,1,0,2,2,70,13,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,,,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+datasets,contemporary_keep
work_6c53d7ba6dfeda13,doi_10.1162_netn_a_00159,Network topology of the marmoset connectome,2020,Zhen-Qi Liu; Ying-Qiu Zheng; B. Mišić,Network Neuroscience,10.1162/netn_a_00159,https://doi.org/10.1162/netn_a_00159,https://www.mitpressjournals.org/doi/pdf/10.1162/netn_a_00159,downloaded,files/doi_10.1162_netn_a_00159.pdf,https://www.mitpressjournals.org/doi/pdf/10.1162/netn_a_00159,files/doi_10.1162_netn_a_00159.pdf,2020,contemporary,contemporary,1,1,5,5,54,22,1,core_audit,adjacent_relevant,,proofreading;graph_analysis,,pipeline_stage,,proofreading;graph_analysis,,,,,,,false,dryrun+stages,contemporary_keep
work_6c644898f337026e,doi_10.1080_01677063.2020.1715971,Cellular and circuit mechanisms of olfactory associative learning in Drosophila,2020,Tamara Boto; Aaron Stahl; Seth M. Tomchik,Journal of neurogenetics,10.1080/01677063.2020.1715971,https://doi.org/10.1080/01677063.2020.1715971,https://pmc.ncbi.nlm.nih.gov/articles/PMC7147969/pdf/nihms-1555757.pdf,downloaded,files/doi_10.1080_01677063.2020.1715971.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7147969/pdf/nihms-1555757.pdf,files/doi_10.1080_01677063.2020.1715971.pdf,2020,contemporary,contemporary,1,1,1,2,74,43,1,unresolved,adjacent_relevant,,,fly,biological_application,,,,yes,,,,,false,title_abstract_organism+title_axis,contemporary_keep
work_6c667e4590ab2a67,doi_10.1109_urtc60662.2023.10534957,Converting Biological Neural Networks to DAGs: Evaluation of Customized Algorithms on C. Elegans,2023,Benjamin Li,2023 IEEE MIT Undergraduate Research Technology Conference (URTC),10.1109/urtc60662.2023.10534957,https://doi.org/10.1109/urtc60662.2023.10534957,https://doi.org/10.1109/urtc60662.2023.10534957,downloaded,files/doi_10.1109_urtc60662.2023.10534957.pdf,,files/doi_10.1109_urtc60662.2023.10534957.pdf,2023,contemporary,contemporary,1,0,3,3,6,0,1,core_audit,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,contemporary_keep
work_6c78664b0abdcff2,doi_10.64898_2026.02.25.708065,A multi-resolution imaging and analysis pipeline for comparative circuit reconstruction in insects,2026,Valentin Gillet; M. E. Sayre; Griffin Badalamente; N. Schieber; Kevin Tedore; Jan Funke; Stanley Heinze,bioRxiv,10.64898/2026.02.25.708065,https://doi.org/10.64898/2026.02.25.708065,https://www.biorxiv.org/content/10.64898/2026.02.25.708065.full.pdf,downloaded,files/doi_10.64898_2026.02.25.708065.pdf,https://www.biorxiv.org/content/10.64898/2026.02.25.708065.full.pdf,files/doi_10.64898_2026.02.25.708065.pdf,2026,sota,sota,1,1,20,13,77,1,1,core_audit,core_relevant,,preparation;acquisition;alignment;segmentation;proofreading;synapses;infrastructure,,pipeline_stage,CATMAID,preparation;acquisition;alignment;segmentation;proofreading;synapses;infrastructure,,,,,,,false,dryrun+stages+title_abstract,sota_2026_out
work_6c89dbe883bbd590,doi_10.1371_journal.pone.0040483,Analyzing Self-Similar and Fractal Properties of the C. elegans Neural Network,2012,Tyler Reese; A. Brzoska; Dylan T. Yott; D. Kelleher,PLoS ONE,10.1371/journal.pone.0040483,https://doi.org/10.1371/journal.pone.0040483,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0040483&type=printable,downloaded,files/doi_10.1371_journal.pone.0040483.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0040483&type=printable,files/doi_10.1371_journal.pone.0040483.pdf,2010–2015,history,history,1,3,1,3,22,22,1,unresolved,adjacent_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,history_milestone
