work_id,title,year,doi,venue,decision,graph_core,ultra_core,emergent_core,citation_count_work,corpus_link_count,is_recent_2024plus,k_core,pagerank_percentile,citation_role,primary_community_label,n_authors,pdf_local_path
work_2a2fe8f95bb73f03,Principles of connectivity among morphologically defined cell types in adult neocortex,2015,10.1126/science.aac9462,Science,adjacent_relevant,surround,False,False,838,9,False,7.0,0.944518184231484,only_in,M. Helmstaedter / Winfried Denk,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1126_science.aac9462.pdf
work_0a7ba8ffe545833c,Diverse coupling of neurons to populations in sensory cortex,2015,10.1038/nature14273,Nature,adjacent_relevant,surround,False,False,451,1,False,1.0,0.7632067958587736,only_in,M. Helmstaedter / Winfried Denk,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nature14273.pdf
work_4a065afca6719b79,Specification of synaptic connectivity by cell surface interactions,2015,10.1038/nrn.2015.3,Nature Reviews Neuroscience,adjacent_relevant,surround,False,False,388,8,False,4.0,0.9609769046986992,broker,Xiaoyin Chen / Yonggang Wang,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nrn.2015.3.pdf
work_d93655b739e2e89d,A cellular and regulatory map of the cholinergic nervous system of C. elegans,2015,10.7554/elife.12432,eLife,adjacent_relevant,surround,False,False,329,47,False,11.0,0.9875232280329176,broker,Oliver Hobert / Steven J. Cook,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.12432.pdf
work_c85ce51f03374702,neuTube 1.0: A New Design for Efficient Neuron Reconstruction Software Based on the SWC Format,2015,10.1523/eneuro.0049-14.2014,eNeuro,role_bridge,surround,False,False,272,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1523_eneuro.0049-14.2014.pdf
work_790c4fa540195de1,High-performance probes for light and electron microscopy,2015,10.1038/nmeth.3365,Nature Methods,adjacent_relevant,surround,False,False,263,9,False,5.0,0.9219538093973983,broker,Xiaoyin Chen / Yonggang Wang,19,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nmeth.3365.pdf
work_1a16b4de189373e1,Wiring cost and topological participation of the mouse brain connectome,2015,10.1073/pnas.1420315112,Proceedings of the National Academy of Sciences of the United States of America,adjacent_relevant,surround,False,False,215,62,False,8.0,0.994425272099814,hub,Oliver Hobert / Steven J. Cook,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1073_pnas.1420315112.pdf
work_071108fd660498ef,Fast Approximate Quadratic Programming for Graph Matching,2015,10.1371/journal.pone.0121002,PLoS ONE,role_bridge,surround,False,False,190,0,False,,,no_graph,Albert Cardona / J. Vogelstein,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pone.0121002.pdf
work_eb8b627996721a7c,Neuroinformatics of the Allen Mouse Brain Connectivity Atlas.,2015,10.1016/j.ymeth.2014.12.013,Methods,adjacent_relevant,surround,False,False,184,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,10,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.ymeth.2014.12.013.pdf
work_e0e81619d590d5f9,Chimera-like States in Modular Neural Networks,2015,10.1038/srep19845,Scientific Reports,adjacent_relevant,surround,False,False,183,6,False,3.0,0.9349615078311654,broker,Philipp Hövel / Jorge Ruiz,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_srep19845.pdf
work_2df062ae66c16e94,Community Detection and Classification in Hierarchical Stochastic Blockmodels,2015,10.1109/tnse.2016.2634322,IEEE Transactions on Network Science and Engineering,adjacent_relevant,surround,False,False,162,0,False,,,no_graph,Albert Cardona / J. Vogelstein,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1109_tnse.2016.2634322.pdf
work_5bef28b8ac0b334f,Control of synaptic connectivity by a network of Drosophila IgSF cell surface proteins,2015,10.1016/j.cell.2015.11.022,Cell,adjacent_relevant,surround,False,False,154,3,False,3.0,0.8181576851606053,broker,Olaf Sporns / B. Mišić,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cell.2015.11.022.pdf
work_f4f91c156929709a,Glial Regulation of the Neuronal Connectome through Local and Long-Distant Communication,2015,10.1016/j.neuron.2015.01.014,Neuron,adjacent_relevant,surround,False,False,154,3,False,2.0,0.8579771701619325,only_in,Xiaoyin Chen / Yonggang Wang,3,postanalysis/pdfs/files/doi_10.1016_j.neuron.2015.01.014.pdf
work_c295eac10773de92,Ultrastructurally-smooth thick partitioning and volume stitching for larger-scale connectomics,2015,10.1038/nmeth.3292,Nature Methods,core_relevant,surround,False,False,148,50,False,11.0,0.9893814706663128,broker,J. Lichtman / Hanspeter Pfister,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nmeth.3292.pdf
work_c33ff1707c3c1df6,The Secreted Protein C1QL1 and Its Receptor BAI3 Control the Synaptic Connectivity of Excitatory Inputs Converging on Cerebellar Purkinje Cells.,2015,10.1016/j.celrep.2015.01.034,Cell Reports,adjacent_relevant,surround,False,False,142,1,False,1.0,0.919830103530661,only_in,S. Sigoillot / F. Selimi,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.celrep.2015.01.034.pdf
work_d17b4ee773b57bde,Connectomics and graph theory analyses: Novel insights into network abnormalities in epilepsy,2015,10.1111/epi.13133,Epilepsia,role_bridge,surround,False,False,131,0,False,,,no_graph,Olaf Sporns / B. Mišić,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1111_epi.13133.pdf
work_a22edcbd132ca34a,Comparison of diffusion tractography and tract‐tracing measures of connectivity strength in rhesus macaque connectome,2015,10.1002/hbm.22828,Human Brain Mapping,adjacent_relevant,surround,False,False,124,0,False,,,no_graph,Olaf Sporns / B. Mišić,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1002_hbm.22828.pdf
work_eb7a08eefe6aa87f,An algorithm to predict the connectome of neural microcircuits,2015,10.3389/fncom.2015.00120,Frontiers in Computational Neuroscience,adjacent_relevant,surround,False,False,119,10,False,7.0,0.9758428457658614,broker,Javier DeFelipe / Michael W. Reimann,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fncom.2015.00120.pdf
work_161efa6714c403ba,ConnectomeDB – Sharing Human Brain Connectivity Data,2015,10.1016/j.neuroimage.2015.04.046,NeuroImage,role_bridge,surround,False,False,104,0,False,,,no_graph,Albert Cardona / J. Vogelstein,20,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuroimage.2015.04.046.pdf
work_c9c465720a1c8c5a,Extracellular space preservation aids the connectomic analysis of neural circuits,2015,10.7554/elife.08206,eLife,adjacent_relevant,surround,False,False,93,25,False,11.0,0.9662861693655428,broker,M. Helmstaedter / Winfried Denk,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.08206.pdf
work_d4b63535644c8a10,Challenges of microtome‐based serial block‐face scanning electron microscopy in neuroscience,2015,10.1111/jmi.12244,Journal of Microscopy,adjacent_relevant,surround,False,False,71,16,False,10.0,0.9572604194319086,broker,M. Helmstaedter / Winfried Denk,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1111_jmi.12244.pdf
work_dd76efe78afe7f10,Flow-Based Network Analysis of the Caenorhabditis elegans Connectome,2015,10.1371/journal.pcbi.1005055,PLoS Comput. Biol.,core_relevant,surround,False,False,67,12,False,5.0,0.9179718608972656,broker,Xiaoyin Chen / Yonggang Wang,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pcbi.1005055.pdf
work_ac9f66d6d45899c4,Recursive Training of 2D-3D Convolutional Networks for Neuronal Boundary Detection,2015,,Neural Information Processing Systems,core_relevant,surround,False,False,59,10,False,7.0,0.9100079638970002,broker,H. Sebastian Seung / G. Jefferis,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_1508.04843.pdf
work_72ea6e613ea36486,Topological organization of connectivity strength in the rat connectome,2015,10.1007/s00429-015-0999-6,Brain Structure and Function,adjacent_relevant,surround,False,False,55,31,False,6.0,0.953278470931776,broker,Olaf Sporns / B. Mišić,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1007_s00429-015-0999-6.pdf
work_47ccbd8bc04d1dc3,Image Segmentation by Size-Dependent Single Linkage Clustering of a Watershed Basin Graph,2015,,arXiv.org,core_relevant,surround,False,False,51,0,False,,,no_graph,H. Sebastian Seung / G. Jefferis,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_1505.00249.pdf
work_1be607ebbabecd91,A serial multiplex immunogold labeling method for identifying peptidergic neurons in connectomes,2015,10.7554/elife.11147,bioRxiv,core_relevant,surround,False,False,49,22,False,11.0,0.9312450225643748,broker,Albert Cardona / J. Vogelstein,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.11147.pdf
work_9eefccb796e15566,The beginning of connectomics: a commentary on White et al. (1986) ‘The structure of the nervous system of the nematode Caenorhabditis elegans’,2015,10.1098/rstb.2014.0309,Philosophical Transactions of the Royal Society B: Biological Sciences,adjacent_relevant,surround,False,False,49,6,False,5.0,0.9307140960976904,broker,Oliver Hobert / Steven J. Cook,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1098_rstb.2014.0309.pdf
work_f0209d7bdfe6efad,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development,2015,10.1038/sdata.2015.46,Scientific Data,core_relevant,surround,False,False,47,18,False,9.0,0.9569949561985664,broker,Albert Cardona / J. Vogelstein,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_sdata.2015.46.pdf
work_7fe8ac21d730c5c5,Inter-individual stereotypy of the Platynereis larval visual connectome,2015,10.7554/elife.08069,eLife,core_relevant,surround,False,False,46,30,False,11.0,0.9869923015662332,broker,Albert Cardona / J. Vogelstein,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.08069.pdf
work_1de3e706afcc6b0d,Optimization of Large-scale Mouse Brain Connectome via Joint Evaluation of DTI and Neuron Tracing Data,2015,10.1016/j.neuroimage.2015.04.050,NeuroImage,adjacent_relevant,surround,False,False,40,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,11,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuroimage.2015.04.050.pdf
work_38787b35074da840,Three-dimensional volume imaging with electron microscopy toward connectome.,2015,10.1093/jmicro/dfu112,Microscopy,adjacent_relevant,surround,False,False,38,3,False,3.0,0.7961242367932041,broker,Nobuhiko Ohno / Mitsuhiko Katoh,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1093_jmicro_dfu112.pdf
work_205b4deb6da9f5bb,A joint graph inference case study: the C. elegans chemical and electrical connectomes,2015,10.1080/21624054.2016.1142041,Worm,core_relevant,surround,False,False,34,1,False,1.0,0.2744889832758163,only_out,Albert Cardona / J. Vogelstein,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1080_21624054.2016.1142041.pdf
work_606f12169fdb3452,Aldehyde-stabilized cryopreservation.,2015,10.1016/j.cryobiol.2015.09.003,Cryobiology,adjacent_relevant,surround,False,False,33,6,False,3.0,0.9187682505972924,broker,R. L. McIntyre / G. Fahy,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cryobiol.2015.09.003.pdf
work_dac6806b697ff0a2,Possum—A Framework for Three-Dimensional Reconstruction of Brain Images from Serial Sections,2015,10.1007/s12021-015-9286-1,Neuroinformatics,role_bridge,surround,False,False,32,0,False,,,no_graph,Olaf Sporns / B. Mišić,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1007_s12021-015-9286-1.pdf
work_85e12c3bfbfa6e39,Connectomics: comprehensive approaches for whole-brain mapping.,2015,10.1093/jmicro/dfu103,Microscopy,adjacent_relevant,surround,False,False,26,0,False,,,no_graph,Hideyuki Okano / Alexander Woodward,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1093_jmicro_dfu103.pdf
work_79d3436af1375244,Image-based correction of continuous and discontinuous non-planar axial distortion in serial section microscopy,2015,10.1093/bioinformatics/btw794,Bioinform.,core_relevant,surround,False,False,25,13,False,10.0,0.9548712503318292,broker,J. Lichtman / Hanspeter Pfister,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1093_bioinformatics_btw794.pdf
work_de1e49d97a9a4436,Efficient Semi-Automatic 3D Segmentation for Neuron Tracing in Electron Microscopy Images,2015,10.1016/j.jneumeth.2015.03.005,Journal of Neuroscience Methods,core_relevant,surround,False,False,19,8,False,5.0,0.8282452880276082,broker,James R. Anderson / Bryan William Jones,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.jneumeth.2015.03.005.pdf
work_59c99b603e8a4641,Connectome of the fly visual circuitry.,2015,10.1093/jmicro/dfu102,Microscopy,adjacent_relevant,surround,False,False,18,0,False,,,no_graph,J. Lichtman / Hanspeter Pfister,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1093_jmicro_dfu102.pdf
work_5d26acb54be70f9d,From a meso- to micro-scale connectome: array tomography and mGRASP,2015,10.3389/fnana.2015.00078,Frontiers in Neuroanatomy,adjacent_relevant,surround,False,False,16,2,False,2.0,0.1189275285372975,only_out,Xiaoyin Chen / Yonggang Wang,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fnana.2015.00078.pdf
work_aa666fd9d2c29faa,Object-based representation and analysis of light and electron microscopic volume data using Blender,2015,10.1186/s12859-015-0652-7,BMC Bioinformatics,core_relevant,surround,False,False,16,9,False,7.0,0.9692062649323068,broker,Albert Cardona / J. Vogelstein,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1186_s12859-015-0652-7.pdf
work_1959a19d27f98c7b,An Iterative Convolutional Neural Network Algorithm Improves Electron Microscopy Image Segmentation,2015,,arXiv.org,core_relevant,surround,False,False,14,7,False,6.0,0.8725776479957525,broker,Xundong Wu,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_1506.05849.pdf
work_f1fc09a6b364de70,Dynamic range in the C. elegans brain network.,2015,10.1063/1.4939837,Chaos,adjacent_relevant,surround,False,False,14,0,False,,,no_graph,Philipp Hövel / Jorge Ruiz,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1063_1.4939837.pdf
work_0b2eff5011904b68,Engineering new synaptic connections in the C. elegans connectome,2015,10.4161/21624054.2014.992668,Worm,adjacent_relevant,surround,False,False,13,2,False,2.0,0.6923281125564109,broker,Oliver Hobert / Steven J. Cook,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.4161_21624054.2014.992668.pdf
work_15c1e28270c671f9,Integrated Visualization of Human Brain Connectome Data,2015,10.1007/978-3-319-23344-4_29,Brain Informatics and Health,role_bridge,surround,False,False,7,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,12,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1007_978-3-319-23344-4_29.pdf
work_ff6ced605a46204e,Modeling brain circuitry over a wide range of scales,2015,10.3389/fnana.2015.00042,Frontiers in Neuroanatomy,adjacent_relevant,surround,False,False,7,1,False,1.0,0.4510220334483674,only_out,Javier DeFelipe / Michael W. Reimann,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fnana.2015.00042.pdf
work_c2ad8b023ed86e9e,Closing the loop: optimal stimulation of C. elegans neuronal network via adaptive control to exhibit full body movements,2015,10.1186/1471-2202-16-s1-o14,BMC Neuroscience,core_relevant,surround,False,False,5,1,False,1.0,0.0634457127687815,only_out,Xiaoyin Chen / Yonggang Wang,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1186_1471-2202-16-s1-o14.pdf
work_c359e0f8d709c787,What Properties are Desirable from an Electron Microscopy Segmentation Algorithm,2015,,arXiv.org,role_bridge,surround,False,False,3,0,False,,,no_graph,J. Lichtman / Hanspeter Pfister,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_1503.05430.pdf
work_26581c4cc7535660,Development of a Big Data Framework for Connectomic Research,2015,,arXiv.org,core_relevant,surround,False,False,2,2,False,2.0,0.4106716219803557,only_out,Terrence Adams,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_1501.06102.pdf
work_ada5825461aa0d49,Large-scale EM Analysis of the Drosophila Antennal Lobe with Automatically Computed Synapse Point Clouds,2015,,,core_relevant,surround,False,False,1,5,False,5.0,0.7706397663923547,broker,J. Lichtman / Hanspeter Pfister,10,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_1508.06232.pdf
work_9487955aca364a01,A mesoscale connectome of the mouse brain,2014,10.1038/nature13186,Nature,adjacent_relevant,surround,False,False,2480,284,False,11.0,0.9997345367666578,hub,Xiaoyin Chen / Yonggang Wang,34,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nature13186.pdf
work_36162776d7c53766,Multilayer Analysis and Visualization of Networks,2014,10.1093/comnet/cnu038,J. Complex Networks,role_bridge,surround,False,False,406,0,False,,,no_graph,M. Domenico / A. Arenas,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1093_comnet_cnu038.pdf
work_38b49edc6e3d2483,Exploring the third dimension: volume electron microscopy comes of age.,2014,10.1016/j.micron.2014.01.009,Micron,adjacent_relevant,surround,False,False,331,0,False,,,no_graph,Xiaoyin Chen / Yonggang Wang,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.micron.2014.01.009.pdf
work_c285a4f34f98067b,The huge plastic potential of adult brain and the role of connectomics: new insights provided by serial mappings in glioma surgery.,2014,10.1016/j.cortex.2013.08.005,Cortex; a journal devoted to the study of the nervous system and behavior,role_bridge,surround,False,False,316,0,False,,,no_graph,H. Duffau / P. Valdes,1,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.cortex.2013.08.005.pdf
work_8bffa66c1a57a9aa,Rapid Golgi Analysis Method for Efficient and Unbiased Classification of Dendritic Spines,2014,10.1371/journal.pone.0107591,PLoS ONE,adjacent_relevant,surround,False,False,307,1,False,1.0,0.7504645606583488,only_in,C. Eroglu / W. C. Risher,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pone.0107591.pdf
work_41a8c234a5f33895,The big data challenges of connectomics,2014,10.1038/nn.3837,Nature Neuroscience,adjacent_relevant,surround,False,False,258,28,False,11.0,0.97079904433236,broker,J. Lichtman / Hanspeter Pfister,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nn.3837.pdf
work_3cce75d511ef6842,Structured synaptic connectivity between hippocampal regions.,2014,10.1016/j.neuron.2013.11.026,Neuron,adjacent_relevant,surround,False,False,183,5,False,5.0,0.8510751260950359,broker,Xiaoyin Chen / Yonggang Wang,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2013.11.026.pdf
work_2d9db6a73a195b1d,Generation of dense statistical connectomes from sparse morphological data,2014,10.3389/fnana.2014.00129,Frontiers in Neuroanatomy,adjacent_relevant,surround,False,False,172,9,False,7.0,0.9230156623307672,broker,M. Helmstaedter / Winfried Denk,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fnana.2014.00129.pdf
work_f6ea4c18473a14ac,Graph Matching: Relax at Your Own Risk,2014,10.1109/tpami.2015.2424894,IEEE Transactions on Pattern Analysis and Machine Intelligence,adjacent_relevant,surround,False,False,165,0,False,,,no_graph,Albert Cardona / J. Vogelstein,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1109_tpami.2015.2424894.pdf
work_b60404473cbd854e,The Stimulus Selectivity and Connectivity of Layer Six Principal Cells Reveals Cortical Microcircuits Underlying Visual Processing,2014,10.1016/j.neuron.2014.08.001,Neuron,adjacent_relevant,surround,False,False,127,2,False,2.0,0.8117865675603929,broker,M. Helmstaedter / Winfried Denk,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neuron.2014.08.001.pdf
work_72265483ca325cf9,Identification of Important Nodes in Directed Biological Networks: A Network Motif Approach,2014,10.1371/journal.pone.0106132,PLoS ONE,role_bridge,surround,False,False,115,0,False,,,no_graph,James R. Anderson / Bryan William Jones,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pone.0106132.pdf
work_af593e0b9662ba81,Frustrated hierarchical synchronization and emergent complexity in the human connectome network,2014,10.1038/srep05990,Scientific Reports,adjacent_relevant,surround,False,False,106,0,False,,,no_graph,Javier DeFelipe / Michael W. Reimann,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_srep05990.pdf
work_ddf7c8ffd5f4396b,Neuronal connectome of a sensory-motor circuit for visual navigation,2014,10.7554/elife.02730,eLife,core_relevant,surround,False,False,106,33,False,11.0,0.9888505441996284,broker,Albert Cardona / J. Vogelstein,8,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.02730.pdf
work_c4b37b7d968ecae8,The AII amacrine cell connectome: a dense network hub,2014,10.3389/fncir.2014.00104,Front. Neural Circuits,core_relevant,surround,False,False,101,6,False,5.0,0.8497478099283249,broker,James R. Anderson / Bryan William Jones,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fncir.2014.00104.pdf
work_354bd14e8f435b6f,Toward large-scale connectome reconstructions.,2014,10.1016/j.conb.2014.01.019,Current Opinion in Neurobiology,adjacent_relevant,surround,False,False,88,34,False,11.0,0.9896469338996547,broker,J. Lichtman / Hanspeter Pfister,3,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.conb.2014.01.019.pdf
work_a4d54fcd6dd11d2c,NeuroMorph: A Toolset for the Morphometric Analysis and Visualization of 3D Models Derived from Electron Microscopy Image Stacks,2014,10.1007/s12021-014-9242-5,Neuroinformatics,core_relevant,surround,False,False,84,0,False,,,no_graph,Javier DeFelipe / Michael W. Reimann,6,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1007_s12021-014-9242-5.pdf
work_71a75ab0de08abf0,A genetically specified connectomics approach applied to long-range feeding regulatory circuits,2014,10.1038/nn.3854,Nature Neuroscience,core_relevant,surround,False,False,81,16,False,8.0,0.9535439341651182,broker,Xiaoyin Chen / Yonggang Wang,9,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nn.3854.pdf
work_9fcf57e381b11acb,Automated Detection of Synapses in Serial Section Transmission Electron Microscopy Image Stacks,2014,10.1371/journal.pone.0087351,PLoS ONE,core_relevant,surround,False,False,65,0,False,,,no_graph,Javier DeFelipe / Michael W. Reimann,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pone.0087351.pdf
work_78203103685e9d4e,Automatic discovery of cell types and microcircuitry from neural connectomics,2014,10.7554/elife.04250,eLife,core_relevant,surround,False,False,63,6,False,6.0,0.9705335810990178,only_in,Albert Cardona / J. Vogelstein,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.7554_elife.04250.pdf
work_b5ff748c577ee45c,Design and Evaluation of Interactive Proofreading Tools for Connectomics,2014,10.1109/tvcg.2014.2346371,IEEE Transactions on Visualization and Computer Graphics,core_relevant,surround,False,False,60,21,False,11.0,0.9811521104327052,broker,J. Lichtman / Hanspeter Pfister,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1109_tvcg.2014.2346371.pdf
work_aa243bbb4279b65b,Graph-based active learning of agglomeration (GALA): a Python library to segment 2D and 3D neuroimages,2014,10.3389/fninf.2014.00034,Front. Neuroinform.,core_relevant,surround,False,False,58,22,False,11.0,0.992832492699761,broker,J. Lichtman / Hanspeter Pfister,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.3389_fninf.2014.00034.pdf
work_8ba1309e39ad81af,The Budapest Reference Connectome Server v2.0.,2014,10.1016/j.neulet.2015.03.071,Neuroscience Letters,role_bridge,surround,False,False,47,0,False,,,no_graph,B. Szalkai / V. Grolmusz,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1016_j.neulet.2015.03.071.pdf
work_6b5b79f0d0fe1451,"From Caenorhabditis elegans to the human connectome: a specific modular organization increases metabolic, functional and developmental efficiency",2014,10.1098/rstb.2013.0529,Philosophical Transactions of the Royal Society B: Biological Sciences,adjacent_relevant,surround,False,False,40,13,False,5.0,0.944783647464826,broker,H. Sebastian Seung / G. Jefferis,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1098_rstb.2013.0529.pdf
work_4cf725eac3b48f0e,"Wiring patterns in the mouse retina: collecting evidence across the connectome, physiology and light microscopy",2014,10.1113/jphysiol.2014.277228,Journal of Physiology,adjacent_relevant,surround,False,False,37,0,False,,,no_graph,M. Helmstaedter / Winfried Denk,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1113_jphysiol.2014.277228.pdf
work_02c77af0d554feec,A Context-Aware Delayed Agglomeration Framework for Electron Microscopy Segmentation,2014,10.1371/journal.pone.0125825,PLoS ONE,core_relevant,surround,False,False,35,23,False,11.0,0.9819485001327316,broker,J. Lichtman / Hanspeter Pfister,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1371_journal.pone.0125825.pdf
work_ad4b69a298ffc313,Engrailed Alters the Specificity of Synaptic Connections of Drosophila Auditory Neurons with the Giant Fiber,2014,10.1523/jneurosci.1939-14.2014,Journal of Neuroscience,adjacent_relevant,surround,False,False,30,1,False,1.0,0.7194053623573136,only_in,H. Sebastian Seung / G. Jefferis,4,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1523_jneurosci.1939-14.2014.pdf
work_4396bf2e9890909a,The natverse: a versatile computational toolbox to combine and analyse neuroanatomical data,2014,10.1101/006353,bioRxiv,adjacent_relevant,surround,False,False,28,13,False,11.0,0.9365542872312184,broker,H. Sebastian Seung / G. Jefferis,7,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1101_006353.pdf
work_ac41925112f24658,Using mammalian GFP reconstitution across synaptic partners (mGRASP) to map synaptic connectivity in the mouse brain,2014,10.1038/nprot.2014.166,Nature Protocols,adjacent_relevant,surround,False,False,28,1,False,1.0,0.2001592779400053,only_out,Xiaoyin Chen / Yonggang Wang,5,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/doi_10.1038_nprot.2014.166.pdf
work_a56b40449cfa0f07,Automatic Neuron Type Identification by Neurite Localization in the Drosophila Medulla,2014,,arXiv.org,core_relevant,surround,False,False,27,3,False,3.0,0.7239182373241306,broker,J. Lichtman / Hanspeter Pfister,2,/Users/wgray13/projects/connectomics-survey/postanalysis/pdfs/files/arxiv_1409.1892.pdf
