work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason
work_e0545291b21b26cf,a14ac3684c3f72a457f7387913366cf1942e19c8,core_audit,1,a14ac3684c3f72a457f7387913366cf1942e19c8,Local and long-distance organization of prefrontal cortex circuits in the marmoset brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d790b81c393019a2a6a79c4cb6b940ee2619f8b11dd7701f02f24926dc34698f,batch_034,adjacent_relevant,['biological_application'],0.8,high-resolution connectomic mapping of marmoset PFC,Marmoset PFC tracer-based connectivity mapping.,[],True,low_confidence
work_e06607c8b5aa723c,34b77ee6c4e7d14bdac083929b739f4d88b86435,role_bridge,1,34b77ee6c4e7d14bdac083929b739f4d88b86435,Using ChromaDepth to Obtain Inexpensive Single-image Stereovision for Scientific Visualization,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_e0e4211228a46205,fe0e14c9ce271113054792f005997dcc5f7c163e,core_audit,1,fe0e14c9ce271113054792f005997dcc5f7c163e,Network communication models improve the behavioral and functional predictive utility of the human structural connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,495256620c13895ef55b9a5f280f994b428f17f9e57268473c23444d58decd77,batch_034,out_of_scope,[],0.9,Human Connectome Project... structural connectomes,Network communication models on macro structural connectomes.,[],True,core_noise_audit
work_e0e81619d590d5f9,27f40275b0829d46f3838840313d38c193f867b3,core_audit,1,27f40275b0829d46f3838840313d38c193f867b3,Chimera-like States in Modular Neural Networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a4284482f3756fff7228302f43cfaf7edd3b0661bef59df62b9c949d18959ae9,batch_034,adjacent_relevant,"['network_science', 'biological_application']",0.79,connectome of the C. elegans soil worm,C. elegans modular network chimera states model.,[],True,low_confidence
work_e0e948e508cda1e4,bda5728aae68fa9c05535bc6cc23167f2f8947cb,role_bridge,1,bda5728aae68fa9c05535bc6cc23167f2f8947cb,Suggestive Annotation: A Deep Active Learning Framework for Biomedical Image Segmentation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c99b014c3d774b471a1bd2289e78a592345d5dbe8bb7355a7df9db6c47e629e1,batch_034,role_bridge,['proofreading_qc'],0.78,Biomedical Image Segmentation,Active learning segmentation framework for biomedical images.,[],True,low_confidence
work_e0fcd7be8bddea39,1578b78abfa8dda83904fb51d28b1c62b98cde2e,unresolved,1,1578b78abfa8dda83904fb51d28b1c62b98cde2e,A dynamic bifurcation mechanism explains cortex-wide neural correlates of conscious access.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,5a1ed1d52870ec20f11d87244ff0e7735b7bff1e59d9bb6673ed717976000058,batch_034,adjacent_relevant,"['network_science', 'biological_application']",0.77,mesoscale connectome-based model for the multiregional macaque cortex,Macaque connectome-based consciousness ignition model.,[],True,low_confidence
work_e19cbdf063fc53c2,d168d47481b26ffd893ede21a13cc54439f60d07,core_audit,1,d168d47481b26ffd893ede21a13cc54439f60d07,Biologically grounded on-chip model identifies selective topographic reorganization within hyperexcitable corticostriatal networks.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f9d2944524ec3cf7f312c84b3ee914d894c00d71b6c7ece21cda8a1edfeb1412,batch_034,adjacent_relevant,['biological_application'],0.76,corticostriatal connectivity and excitability,In vitro corticostriatal topographic connectivity model.,[],True,low_confidence
work_e1c1c0111e3437e4,5d0a14c66e598ab979214829888098cfd9254fd6,core_audit,1,5d0a14c66e598ab979214829888098cfd9254fd6,"NIMG-13. GENETIC, CELLULAR, AND CONNECTOMIC CHARACTERIZATION OF THE ADULT HUMAN BRAIN REGIONS COMMONLY PLAGUED BY GLIOMA",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6f25cb8a6680aa42af63fc90cab3889e1e3cecfae818b7769743b64802a71bef,batch_035,adjacent_relevant,"['health_translation', 'network_science']",0.74,glioma frequency is elevated in association cortex and correlated with... functional connectedness,Glioma localization vs functional hubness.,[],True,low_confidence
work_e1c8eaf7bf908172,e6d5cfec34883b1a14962b3ca9b972754245d73b,core_audit,1,e6d5cfec34883b1a14962b3ca9b972754245d73b,ElegansNet: a brief scientific report and initial experiments,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,828412d56111b3a445ea9185e8cfe6d73ec35ef6caaaf4367856ea8268caea0d,batch_035,adjacent_relevant,"['network_science', 'biological_application']",0.82,Caenorhabditis elegans connectome is used as a reference,C. elegans connectome-inspired neural network architecture.,[],True,low_confidence
work_e1cef51c2620b3cc,b5e814bb297fff92d872b5b711fdd7e1111abac6,core_audit,1,b5e814bb297fff92d872b5b711fdd7e1111abac6,Programmed cell death in type II neuroblast lineages is required for central complex development in the Drosophila brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a798b18e47a17627a8ed2a37e5bfe69598eeca79d273bfd777d5c19de7077664,batch_035,core_relevant,['biological_application'],0.84,central complex development in the Drosophila brain,Fly central complex lineage apoptosis study.,[],True,low_confidence
work_e1dcb9a05897ad2e,ff67e7991085386ea8e993a954d8e7a7270fd14e,unresolved,1,ff67e7991085386ea8e993a954d8e7a7270fd14e,Interpreting the Entire Connectivity of Individual Neurons in Micropatterned Neural Culture With an Integrated Connectome Analyzer of a Neuronal Network (iCANN),agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,bfdeefdac815bc7cfb63e7462e66634583f659405317f51acd03a273e3ebce2e,batch_035,adjacent_relevant,"['biological_application', 'network_science']",0.77,whole network connectivity at cellular resolution,Micropatterned culture cellular connectome analyzer.,[],True,low_confidence
work_e1e110d39c064390,b0aea05284184e8690a72a18387b893567fcf710,unresolved,1,b0aea05284184e8690a72a18387b893567fcf710,Genetics of the Connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f19bf0967ab88944278654c15d05eff1cefad1ae1d7c702518a801e8d78f8e8b,batch_035,out_of_scope,[],0.89,"Connectome genetics... diffusion MRI, and others... resting state functional MRI",Connectome genetics imaging review.,[],True,random_high_confidence_exclusion_audit
work_e21069b40a87ae29,4e2b1275c3ee962454fa53ba81c6dcc1be4fb5bb,core_audit,1,4e2b1275c3ee962454fa53ba81c6dcc1be4fb5bb,Whole-Brain High-Resolution Structural Connectome: Inter-Subject Validation and Application to the Anatomical Segmentation of the Striatum,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,e1b9c9158d35f594eff4ff83441157c1ae941be241c8177602aab3474da60536,batch_035,out_of_scope,[],0.89,Human Connectome Project... high-resolution structural connectome,HCP surface-based structural connectome striatum.,[],True,core_noise_audit
work_e26c13b3cf572c77,1d9cc5b6bb27f13956553445ace41d869039698c,unresolved,1,1d9cc5b6bb27f13956553445ace41d869039698c,Cognitive and connectome properties detectable through individual differences in graphomotor organization,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,654b7f5d8126b1a0e4daf6f0f9809aed1bbc3fd6c8ca443bd1f59009fe05b5ad,batch_035,out_of_scope,[],0.89,tractography-derived structural connectome of the brain,Clock drawing test structural connectome traits.,[],True,random_high_confidence_exclusion_audit
work_e2ae1abc294095e6,34ac49c129ea2ca239ba7989e8d31665aa8990d6,core_audit,1,34ac49c129ea2ca239ba7989e8d31665aa8990d6,From Structure to Function: Mapping the Connection Matrix of the Human Brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0a57e682526c18b26a51ee9acfd60368c849dc2f81450ef5252198e8b20d4ce9,batch_035,adjacent_relevant,"['network_science', 'biological_application']",0.78,Mapping the Connection Matrix of the Human Brain,Human connection matrix / connectome mapping review.,[],True,low_confidence
work_e2c6961ec9c7fead,9614d27ea9a53e3b4b1502609ce761b092e3e4c4,core_audit,1,9614d27ea9a53e3b4b1502609ce761b092e3e4c4,NPY-mediated synaptic plasticity in the extended amygdala prioritizes feeding during starvation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,4623aa1c9a2241cf5875be0687a5b9e857f0b2e4e502c15f0bfef86306bbc0d6,batch_035,adjacent_relevant,['biological_application'],0.74,synaptic connectivity between agouti-related peptide (AgRP)-expressing,BNST synaptic plasticity during fasting.,[],True,low_confidence
work_e2cb4f4ec9b85555,be7f7288313cde6123c462b6db02ef0863c63a82,role_bridge,1,be7f7288313cde6123c462b6db02ef0863c63a82,V3D enables real-time 3D visualization and quantitative analysis of large-scale biological image data sets,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,12d75e37ef743f5a8aaf4fae3fbe0f08460a0d831d8a138253debd2193ca46d6,batch_035,role_bridge,"['infrastructure', 'reconstruction_segmentation']",0.82,building a 3D digital atlas of neurite tracts in the fruitfly brain,V3D fly neuron reconstruction visualization tool.,[],True,low_confidence
work_e2cbde329dc5c463,16e06b8df6381bd686ca522ba05ec3ca0b47e264,unresolved,1,16e06b8df6381bd686ca522ba05ec3ca0b47e264,A Review of Network Inference Techniques for Neural Activation Time Series,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,dd92097285156fcbd1876d4c9256f65e1c8dbd75f3f54f66eab34e5e453c84f2,batch_035,adjacent_relevant,['reconstruction_segmentation'],0.76,Chalearn Connectomics,Neural circuit inference from activity time series review.,[],True,low_confidence
work_e2e885d60174dbaa,c1382296adf228a7e803bae90c0c754207bbb6d4,unresolved,1,c1382296adf228a7e803bae90c0c754207bbb6d4,"Sexual dimorphism in pheromone perception across worms, flies, and rodents.",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a7d9ef804986993bf528978c894a5bc0c9348ddab2be551f41d32d4a80e95ad9,batch_035,adjacent_relevant,['biological_application'],0.75,Recent connectomic and circuit-level analyses reveal,Cross-species pheromone circuit review with connectomics.,[],True,low_confidence
work_e30a6d4c2698e359,633ebe3b39e95ecbbc2cfd022cdce6ca53506e4a,role_bridge,1,633ebe3b39e95ecbbc2cfd022cdce6ca53506e4a,A Disinhibitory Circuit Motif and Flexible Information Routing in the Brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7509b653e693d74c881c34a299d91f962292423872420cd67cb27f1ea658af9c,batch_035,role_bridge,['biological_application'],0.71,pathway gating realized by a disinhibitory motif,Cortical disinhibitory circuit review.,[],True,low_confidence
work_e3277619bfed476c,1403486360de1120043550a850bb7fdb45447efa,role_bridge,1,1403486360de1120043550a850bb7fdb45447efa,Mapping brain asymmetry in health and disease through the ENIGMA consortium,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f2efd45020ccd811dd4c01427aa02b339e6ed192c566739f876888d366b90d93,batch_035,role_bridge,['health_translation'],0.7,brain asymmetry... ENIGMA,ENIGMA brain asymmetry consortium review.,[],True,low_confidence
work_e3d43c22f15e17a3,a29d959673a16ccd8d2d402b4109f8ac11718cee,role_bridge,1,a29d959673a16ccd8d2d402b4109f8ac11718cee,Curriculum learning as a tool to uncover learning principles in the brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_e47b5df65b344c69,5cdf2403194fc372af518f119585f937695d2a41,core_audit,1,5cdf2403194fc372af518f119585f937695d2a41,"Author response: SynEM, automated synapse detection for connectomics",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,core_noise_audit
work_e48bcbfdcf2509bf,215e96c92d3a14c1d44e9a0261bd58d2c36b4e21,unresolved,1,215e96c92d3a14c1d44e9a0261bd58d2c36b4e21,"Towards precise resting-state fMRI biomarkers in psychiatry: synthesizing developments in transdiagnostic research, dimensional models of psychopathology, and normative neurodevelopment",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0e43fdd43f0ec6b3a347196bb1d5527492bbdf17dc3bc523ba427d43b26ff41d,batch_035,out_of_scope,[],0.88,functional connectomes throughout development,Psychiatry rsfMRI biomarker review.,[],True,random_high_confidence_exclusion_audit
work_e4b57c3bbf92905b,3a9d5b26421c2f1d9a20d2c3a918fab609959313,unresolved,1,3a9d5b26421c2f1d9a20d2c3a918fab609959313,Measuring macroscopic brain connections in vivo,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,685f7686be0992b2c80dcf903d75c681ce9badb999b52b6a74278596a68d5baf,batch_035,adjacent_relevant,['biological_application'],0.77,in vivo imaging techniques are striving to achieve,In vivo macro connectivity imaging review.,[],True,low_confidence
work_e4bc57c6de51abe9,ecfeb2af8de2b075ac820b5cfe9b4b5e5bbe70fc,core_audit,1,ecfeb2af8de2b075ac820b5cfe9b4b5e5bbe70fc,Altered synaptic connectivity and brain function in mice lacking microglial adapter protein Iba1,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c8c9dfa31b6ba8d1554bdb28e540b32826cbefc85ba582bcfdbf90d3551e8306,batch_035,adjacent_relevant,['biological_application'],0.76,impact synaptic development and behavior,Iba1 microglia synaptic connectivity mouse study.,[],True,low_confidence
work_e4ccbb28296db5fd,7159def763b0f402f38c27d083d48028567861fa,core_audit,1,7159def763b0f402f38c27d083d48028567861fa,A Single-Cell Level and Connectome-Derived Computational Model of the Drosophila Brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1f26c3f31235709ef6d403db8e2d14b0c824a5fc139addc3dba6d9348b4ef8d2,batch_035,adjacent_relevant,"['network_science', 'biological_application']",0.83,whole-brain spiking network model of the Drosophila brain,Fly whole-brain spiking network simulation platform.,[],True,low_confidence
work_e4d691c8103623dc,981cc548da1cbff4d424ba417cdf6719aca7884b,role_bridge,1,981cc548da1cbff4d424ba417cdf6719aca7884b,Extension to Distributed Annotation System: Summary command,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_e4ddb9363ec5d96d,4caa69d147ca49b2b697985c76cddf669675bad1,role_bridge,1,4caa69d147ca49b2b697985c76cddf669675bad1,A quick and versatile protocol for the 3D visualization of transgene expression across the whole body of larval Drosophila,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,727c7310c75e67f4431753886fa2e9fdd96011c5c89dc04b529d2a83ca6edcf0,batch_035,role_bridge,['training_outreach'],0.74,extend such documentation systematically to the whole body,Fly larval whole-body fluorescence imaging protocol.,[],True,low_confidence
work_e50b457cd2b8a4c8,927c9e05ba5d63692864b0aec3e9b65a6e920363,unresolved,1,927c9e05ba5d63692864b0aec3e9b65a6e920363,Neural Elements for Predictive Coding,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0e742195d7a36478ebf1e966929f8db27716bb2fd3fac5554929e2d83e38fc0b,batch_035,adjacent_relevant,['biological_application'],0.72,rich cortical microcircuitry,Predictive coding cortical microcircuit review.,[],True,low_confidence
work_e537b8e00c039417,3420c6577363d1b8fe2cb100767cc02e8905ab0f,core_audit,1,3420c6577363d1b8fe2cb100767cc02e8905ab0f,Light microscopy based approach for mapping connectivity with molecular specificity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,65c52aba34393a7b0df93ccc1f5ddf0281b2b55671a12f79398cca167a008b9e,batch_035,adjacent_relevant,"['reconstruction_segmentation', 'biological_application']",0.84,spectral connectomics... Expansion Microscopy,Light-microscopy spectral connectomics with Brainbow.,[],True,low_confidence
work_e5648adb68d2b733,bbc3b5868c114002e3518dedec0fd85376ac9178,core_audit,1,bbc3b5868c114002e3518dedec0fd85376ac9178,Multichannel activity propagation across an engineered axon network,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0b84a6e3bc87e6211777eca9769b248d9f6a2a23791582ee5c692a0871551b98,batch_035,adjacent_relevant,['biological_application'],0.77,propagation across an isolated in vitro connectome unit,Engineered axon network activity propagation.,[],True,low_confidence
work_e578199fc076a643,3a4e94e4f4ee9b54bae0ba735d1a783dc0d6be97,core_audit,1,3a4e94e4f4ee9b54bae0ba735d1a783dc0d6be97,"Smelling the Risk: Early Olfactory Deficits, Brain Networks, and Blood Markers of Alzheimer’s Disease Risk in Humanized APOE Mice",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0fffbf62a4ad9e73f641ca4edc24eaf2a76cf17418e1086089ab1f1ff1b3e678,batch_035,out_of_scope,[],0.88,high-resolution diffusion MRI connectomics,APOE mouse olfactory behavior with dMRI connectomics.,[],True,core_noise_audit
work_e582425de06520de,070642425efdbf2f5e792234512f0faadd3c9ab2,core_audit,1,070642425efdbf2f5e792234512f0faadd3c9ab2,Exclusive functional subnetworks of intracortical projections neurons in primary visual cortex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,58315dcd6c57049342daba484a449bd54ff096f7e92ecdfd13643097c852f2d0,batch_035,adjacent_relevant,['biological_application'],0.79,local synaptic connectivity of cortical neurons,Mouse V1 projection-target-specific local connectivity.,[],True,low_confidence
work_e623ca90b5a34267,b2fe4a65a4c6adb41d21273db6930510adcb81ab,unresolved,1,b2fe4a65a4c6adb41d21273db6930510adcb81ab,Structural brain network topological alterations in stuttering adults,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,34d7d0e8db72ea67fbdac0a18eb185ba2ecbb209d880a109ec51f0bad0e77ec2,batch_035,out_of_scope,[],0.92,whole-brain structural connectome and its topological alterations,Stuttering DTI structural connectome.,[],True,random_high_confidence_exclusion_audit
work_e637eb4dddea0bfc,1a991446f46480c0c8b90c4fb9fda0784cc52103,core_audit,1,1a991446f46480c0c8b90c4fb9fda0784cc52103,Rapid mesoscale volumetric imaging of neural activity with synaptic resolution,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,48ab19ca648bbcd1429c3d0261ab946506c693f1e9b611faf628857fa4292555,batch_035,adjacent_relevant,['biological_application'],0.81,volumetric imaging of neural activity... synaptic resolution,Two-photon mesoscale synaptic-resolution calcium imaging.,[],True,low_confidence
work_e69d67566d2e09de,5109a3a4b255aeccb6aa1547b6c97a7a4d1f1a4c,core_audit,1,5109a3a4b255aeccb6aa1547b6c97a7a4d1f1a4c,A Proposed Mechanism for Spontaneous Transitions between Interictal and Ictal Activity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,959bca75333a753dff852785e6ea3ef896e77eddbb4c33040676fc51d1e23173,batch_035,adjacent_relevant,"['biological_application', 'network_science']",0.75,small-world neural networks were built using single-compartment neurons,Hippocampal slice seizure network simulation.,[],True,low_confidence
work_e6ba1120353d949e,55c1d3a71da590b3948dee378ec4d125e33fb4e3,role_bridge,1,55c1d3a71da590b3948dee378ec4d125e33fb4e3,Tracing in 2D to Reduce the Annotation Effort for 3D Deep Delineation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,011b230396fd3952fad76e52317e9a212245a5499009d4bcfb7e75236a7ae42c,batch_035,role_bridge,"['reconstruction_segmentation', 'proofreading_qc']",0.8,annotating 2D projections is on average twice as fast,2D-projection training for 3D deep segmentation.,[],True,low_confidence
work_e6d2fbd781fb7769,b3dd14b025758f71d7789fc0c82fdefb455b9df4,core_audit,1,b3dd14b025758f71d7789fc0c82fdefb455b9df4,Excitatory and inhibitory L2/3 neurons in mouse primary visual cortex are balanced in their input connectivity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,479d5893b7649624b973baf508da54d521fc7169b7c94f1a0e749dfd9baa5b4c,batch_035,adjacent_relevant,['biological_application'],0.8,long-range presynaptic connectivity onto excitatory and inhibitory neurons,Mouse V1 L2/3 long-range input connectivity balance.,[],True,low_confidence
work_e72522d83aedc294,545cb861f5edcbf6ba66da93347e9a57966bac2e,unresolved,1,545cb861f5edcbf6ba66da93347e9a57966bac2e,From cosmos to connectomes: the evolution of data-intensive science.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f69e52ff6a0c0828fb9e9e312d0e4717c200e8338e2cd5d6b54e39f6e2f6afa4,batch_035,role_bridge,['infrastructure'],0.76,Open Connectome Project,Data-intensive science from SDSS to Open Connectome.,[],True,low_confidence
work_e75bb913a1bb3e89,6607fcde4722c4e68823f6c9870e6bcfac95aedf,core_audit,1,6607fcde4722c4e68823f6c9870e6bcfac95aedf,Method of the Year 2025: electron microscopy-based connectomics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,core_noise_audit
work_e7614371d25495f7,20b21e570a289be74847c4904d957689577f033c,unresolved,1,20b21e570a289be74847c4904d957689577f033c,Connectomics and Molecular Imaging in Neurodegeneration,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ab84b11b4eb90168df71fb72f2b98a26be186d1499713646fa04b9be231fe1ad,batch_035,role_bridge,['health_translation'],0.73,connectomics) with target-specific positron emission tomography,Connectomics and molecular imaging in neurodegeneration.,[],True,low_confidence
work_e77019f46909b48f,6bbe04bb8593dacec340e908e32dd8e273b1e90b,role_bridge,1,6bbe04bb8593dacec340e908e32dd8e273b1e90b,Functional and structural connectome properties in the 5XFAD transgenic mouse model of Alzheimer’s disease,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7b7aef4abc1640474883ff6f00be28c77fbb33355fa97f1043a9728857a4e13b,batch_035,role_bridge,['health_translation'],0.71,connectome properties of these mice parallel those observed in patients,5XFAD mouse MRI connectome vs AD patients.,[],True,low_confidence
work_e7ba3c2941312dbd,65aee8d4afcad9e41b055fe157b2736c1a67f72a,core_audit,1,65aee8d4afcad9e41b055fe157b2736c1a67f72a,Efficient Mapping of Diffusion Tensor Distribution in a Live Human Brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d16f6457bae24c0e0a42a00d65c07c2b383b7b907d5fbb2222162582b865a58e,batch_035,out_of_scope,[],0.85,Connectome scanner using 300 mT/m gradients,Human brain DTD MRI on Connectome scanner.,[],True,core_noise_audit
work_e7fa548672f7bbe7,251a39598dd4797b142684998901c64a69baa550,unresolved,1,251a39598dd4797b142684998901c64a69baa550,Structure and function of complex brain networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,f955fabb21ab77db0dd5544b27b8963b3bf054f0b44541ec74763f5a835e4b7b,batch_036,out_of_scope,[],0.75,0.93,structural and functional brain networks,[],True,low_confidence
work_e800b66bb72f8f5f,d798bc8ce5bcb7cdc1b866412562e04eff5f364d,core_audit,1,d798bc8ce5bcb7cdc1b866412562e04eff5f364d,Cellular switches orchestrate rhythmic circuits,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7105138d6c2c1fd2dadaa5db5d9b91f24de56dc933be90d4ce1a9ea0f3c22bbd,batch_036,adjacent_relevant,['biological_application'],0.72,small inhibitory neuronal circuits,CPG circuit modeling not connectomics mapping.,[],True,low_confidence
work_e8031a18fbb0ced6,4a524b68db3e93c4249613a906bcdb0122c67241,role_bridge,1,4a524b68db3e93c4249613a906bcdb0122c67241,Spatial gradients and multidimensional dynamics in a neural integrator circuit,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,511722323706c497821fc7fc165fd693a3ea4a2744aeedc9fe9ae38036f775bb,batch_036,role_bridge,['biological_application'],0.7,neural integrator,Zebrafish integrator topography without connectome mapping.,[],True,low_confidence
work_e80c03fbe8939783,83ffdd862bda149d880a0c96477a813020fcd23e,unresolved,1,83ffdd862bda149d880a0c96477a813020fcd23e,"Human Amygdala compared to Orbitofrontal Cortex Connectivity, and Emotion.",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ac7d3107d9a3b73f14006965b992ebe9ba7990015e5cc664b6773f7b68c9ed0b,batch_036,out_of_scope,[],0.75,0.92,effective connectivity with 360 cortical regions,[],True,low_confidence
work_e80c6bc77f7211bd,aa219ff7fde07a9dec7f164b8f2d9aba5454bed0,unresolved,1,aa219ff7fde07a9dec7f164b8f2d9aba5454bed0,"Human Brain Connectomics : Networks , Techniques , and Applications",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_e839761dc3958429,7724f86d380f33c7b2c30b61a46d6e3a9559c687,unresolved,1,7724f86d380f33c7b2c30b61a46d6e3a9559c687,Cognitive and non-cognitive outcomes associated with student engagement in a novel brain mapping and connectomics course-based undergraduate research experience,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,21595051c80a6370f4c8b89a3f1a4b203054f2cb683dc26b9bab228528db74ea,batch_036,role_bridge,['biological_application'],0.68,Brain Mapping and Connectomics CURE,Undergraduate brain mapping course not synaptic connectomics.,[],True,low_confidence
work_e843c8a62ccb4f3a,6e7569807237d072bae17c4941b2887b350003fd,unresolved,1,6e7569807237d072bae17c4941b2887b350003fd,Brain network alterations and vulnerability to simulated neurodegeneration in breast cancer,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,3609ce42680f666f14146c02cadac3d9560919a62fd779acda5e9f8e9fa23b76,batch_036,out_of_scope,[],0.75,0.91,graph theory to measure white matter organization,[],True,low_confidence
work_e88643373ef8c2b8,05d59234186a4c4d568f403b87b81405faffb817,role_bridge,1,05d59234186a4c4d568f403b87b81405faffb817,UpSetR: an R package for the visualization of intersecting sets and their properties,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,dc122bc57a1f2665d8c2fc19c1236d02790ac60ceb2ea2df288b368352de4d6a,batch_036,role_bridge,['network_science'],0.65,visualization of intersecting sets,UpSetR tool; tangential to connectomics workflows.,[],True,low_confidence
work_e8aede05c831df65,3a6de93f6238b79d8f541703464531e32106b196,unresolved,1,3a6de93f6238b79d8f541703464531e32106b196,Mapping Multi-Modal Brain Connectome for Brain Disorder Diagnosis via Cross-Modal Mutual Learning,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,10d95b52a696ad45d75a6002675bcba937410f7a01543337662c595fc42e9764,batch_036,out_of_scope,[],0.75,0.93,multi-modal brain connectome,[],True,low_confidence
work_e8c11760947eb576,5dbefc4f816c4acdbb5f2c3cf48d893b1f27f7c9,unresolved,1,5dbefc4f816c4acdbb5f2c3cf48d893b1f27f7c9,Multi-Regression based supervised sample selection for predicting baby connectome evolution trajectory from neonatal timepoint,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,afe9e367dd2efc5eaf2706a19d8d7fda55ec19a5d0017ee9b5fc40693e43f0b1,batch_036,out_of_scope,[],0.75,0.90,predicting brain connectomic developmental trajectories,[],True,low_confidence
work_e8c81ee4de870bf2,858d35f8a64adc8608307900603e03148e6cdc58,unresolved,1,858d35f8a64adc8608307900603e03148e6cdc58,Neuronal Network Topology Indicates Distinct Recovery Processes after Stroke.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,e2cf83feae49c411b230120b8800170dfaf2d3e9609d5ded9fa4a59b5ff0e4af,batch_036,out_of_scope,[],0.75,0.88,functional connectivity maps during motion and nonmotion states,['resting_state_or_functional_connectivity'],True,low_confidence
